Cod. T.Cultivo,Dosis Madurante,TCHM,TAHM,Sac.Caña Precosecha,%Sac.Caña,%Sac.Muestreadora,%ATR,%AR Jugo,Lluvias (2 Meses Ant.)
1.0,0.0,11.948685,1.260936,0.0,11.93,12.5845,13.5049,1.0395,0.0
1.0,0.0,7.088961,0.840256,0.0,13.3359,13.7053,14.8853,0.9631,0.0
1.0,1.1,10.115187,1.300426,0.0,14.3527,14.7886,15.7977,0.7147,0.0
1.0,1.1,9.14079,1.111352,0.0,13.676,14.009,15.133,0.915,0.0
1.0,1.1,10.782937,1.301555,0.0,13.5034,13.7222,14.9098,0.787,0.0
2.0,0.0,11.654951,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,171.0
1.0,1.1,5.754523,0.657247,0.0,12.8787,13.1028,14.2386,0.7662,73.0
1.0,1.1,11.467246,1.379786,0.0,13.4578,13.8439,14.8693,0.8357,171.0
1.0,1.1,11.12111,1.3726,0.0,13.776,14.47,14.968,0.505,171.0
1.0,0.0,9.876997,0.950134,0.0,11.1271,11.494,12.7076,1.0757,0.0
1.0,0.0,11.41049,1.267997,0.0,12.468,12.855,13.831,0.815,0.0
1.0,1.1,11.351127,1.312134,0.0,12.954,13.4999,14.3731,0.7731,0.0
1.0,1.1,9.750055,1.211973,0.0,13.9334,14.5132,15.1267,0.4784,0.0
1.0,1.1,7.964389,1.007069,0.0,14.0689,14.234,15.2598,0.525,134.0
1.0,0.0,6.249863,0.701314,0.0,12.8256,12.908,14.6799,1.28,0.0
1.0,0.0,11.375756,1.262853,0.0,12.5335,12.598,14.0199,0.885,0.0
1.0,0.0,12.556755,1.217305,0.0,11.234,11.303,12.612,0.9,0.0
1.0,0.0,9.90095,0.945876,0.0,11.118,10.917,12.86,1.43,0.0
1.0,1.2,12.044225,1.389466,0.0,12.973,13.4753,14.315,0.7473,0.0
1.0,0.8,10.636834,1.223788,0.0,12.9658,13.1187,14.3481,0.8238,0.0
1.0,0.8,12.005524,1.42483,0.0,13.3062,13.48,14.6204,0.7357,0.0
1.0,1.1,10.476937,1.224188,0.0,13.1264,13.4778,14.4966,0.7985,0.0
1.0,0.0,10.855615,1.219543,0.0,12.6196,13.0682,14.0473,0.816,0.0
1.0,0.0,8.037997,0.961152,0.0,13.443,12.976,14.719,0.55,134.0
2.0,0.0,5.679516,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,198.0
1.0,1.2,10.994385,1.501932,0.0,15.232,14.728,16.458,0.4,186.0
1.0,1.1,7.390613,0.919296,0.0,13.9232,14.0863,15.1938,0.5985,205.0
1.0,0.0,10.348432,1.1426,0.0,12.581,12.619,13.912,0.63,0.0
1.0,1.1,10.638868,1.241537,0.0,13.1742,13.2154,14.4212,0.5795,0.0
1.0,0.8,9.880839,1.15127,0.0,13.137,13.142,14.746,0.955,0.0
1.0,0.0,8.401924,0.944529,0.0,12.729,12.151,13.949,0.51,0.0
1.0,1.1,6.413128,0.552985,0.0,10.0311,9.8,11.5479,0.97,0.0
1.0,0.0,11.388888,1.138888,0.0,11.484,11.474,12.911,0.8,96.0
1.0,1.3,7.532169,0.691748,0.0,10.648,10.736,12.188,0.97,96.0
1.0,1.1,10.456018,1.250783,0.0,13.3569,13.609,14.6422,0.714,70.0
1.0,1.1,11.729105,1.364765,0.0,13.184,13.3377,14.3719,0.5051,70.0
1.0,0.0,10.506492,1.10264,0.0,12.164,12.064,13.681,0.825,96.0
1.0,1.1,7.137071,0.882624,0.0,13.7541,14.629,14.927,0.44,199.0
1.0,1.2,9.885872,1.103762,0.0,12.7074,12.7204,14.1428,0.6885,186.0
1.0,1.2,10.081356,1.030037,0.0,11.632,12.119,12.833,0.5,186.0
1.0,1.5,8.073945,0.871424,0.0,12.293,12.574,13.742,0.72,137.0
1.0,1.1,9.276445,0.873715,0.0,10.8842,10.7311,12.4682,0.93,137.0
1.0,1.1,7.774032,0.902066,0.0,13.0715,13.0244,14.432,0.6183,149.0
1.0,1.1,6.282554,0.733304,0.0,13.098,13.217,14.264,0.41,122.0
1.0,1.1,12.554947,1.393793,0.0,12.5118,12.934,13.8244,0.75,115.0
1.0,1.1,13.746052,1.501972,0.0,12.371,12.555,13.764,0.673,0.0
1.0,1.1,11.304613,1.314193,0.0,13.0247,13.3373,14.3113,0.7084,0.0
1.0,0.0,12.272605,1.298827,0.0,12.005,12.0162,13.6058,1.0221,0.0
1.0,0.0,11.457027,1.278058,0.0,12.7462,13.057,14.2633,1.01,0.0
1.0,0.0,8.660406,0.868942,0.0,11.484,11.537,13.114,0.955,0.0
1.0,0.0,13.93053,1.240344,0.0,10.278,10.497,12.023,1.14,0.0
1.0,0.8,11.31528,1.34921,0.0,13.4582,13.4698,14.6285,0.4281,0.0
1.0,1.1,11.508182,1.228425,0.0,12.0241,12.252,13.1605,0.58,0.0
2.0,0.0,13.03712,1.199412,0.0,10.594,11.321,11.968,0.93,168.0
1.0,0.0,10.067763,1.009796,0.0,12.08,13.0494,13.51,0.7,64.0
1.0,0.0,6.236701,0.604593,0.0,11.99,13.0494,14.67,0.7,0.0
1.0,1.1,8.071818,0.819672,0.0,12.64,13.0494,14.68,0.7,151.0
2.0,0.0,7.688946,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,196.0
2.0,0.0,8.456815,0.808332,0.0,10.9658,11.4718,12.307,0.8107,105.0
2.0,0.0,8.99502,0.792131,0.0,10.315,10.394,12.287,1.47,105.0
1.0,1.2,9.743362,0.808818,0.0,11.27,13.0494,13.61,0.7,186.0
2.0,0.0,11.824494,1.085519,0.0,10.5867,10.9459,12.0593,0.9619,163.0
2.0,0.0,12.396758,1.277116,0.0,11.646,12.007,12.991,0.73,163.0
1.0,1.1,13.831114,1.195923,0.0,11.3,13.0494,13.67,0.7,0.0
1.0,0.0,11.924709,1.09752,0.0,11.62,13.0494,14.15,0.7,0.0
1.0,0.0,12.032625,1.100971,0.0,11.43,13.0494,14.07,0.7,0.0
1.0,1.1,9.962562,0.940099,0.0,12.54,13.0494,14.66,0.7,0.0
1.0,1.2,11.839933,0.985973,0.0,10.7,13.0494,12.78,0.7,0.0
1.0,0.0,7.077625,0.738203,0.0,13.16,13.0494,15.41,0.7,0.0
1.0,0.8,8.137687,0.781994,0.0,11.92,13.0494,13.64,0.7,0.0
1.0,0.0,8.386123,0.953242,0.0,14.11,13.0494,16.13,0.7,0.0
1.0,0.0,8.039215,0.858823,0.0,13.13,13.0494,14.97,0.7,151.0
2.0,0.0,10.797643,0.944612,0.0,10.1816,10.3279,11.5912,0.8483,76.0
2.0,0.0,10.694254,0.932145,0.0,10.131,9.868,11.433,0.73,76.0
2.0,0.0,7.419434,0.651618,0.0,10.2025,10.486,11.596,0.855,196.0
2.0,0.0,7.600842,0.538785,0.0,8.447,8.616,9.93,1.03,176.0
2.0,0.0,10.129464,0.948709,0.0,10.7119,11.0037,12.045,0.7896,176.0
2.0,0.0,12.166178,1.115083,0.0,10.5252,10.916,11.8848,0.8443,156.0
2.0,0.0,12.638935,1.24221,0.0,11.2052,11.4876,12.5769,0.8115,110.0
2.0,0.0,12.562372,1.2073990000000001,0.0,10.981,11.1148,12.2939,0.7399,93.0
2.0,0.0,13.990086,1.302747,0.0,10.7313,10.9402,12.0901,0.7922,116.0
2.0,0.0,12.272112,1.13418,0.0,10.602,10.618,12.1488,1.0224,163.0
2.0,0.0,9.767042,0.863886,0.0,10.274,10.5078,11.9441,1.1773,76.0
2.0,0.0,11.364801,0.946443,0.0,9.7068,9.915,11.0763,0.905,265.0
2.0,0.0,7.891512,0.692329,0.0,10.104,10.354,11.475,0.9,265.0
2.0,0.0,11.523784,0.918993,0.0,9.259,9.547,10.614,0.93,265.0
2.0,0.0,11.990281,1.083286,0.0,10.4449,10.504,11.8368,0.8469,186.0
2.0,0.0,14.295639,1.421857,0.0,11.3578,11.5058,12.7392,0.8048,131.0
2.0,0.0,7.897638,0.658369,0.0,9.7437,9.8562,11.1784,0.9411,155.0
2.0,0.0,3.252771,0.255183,0.0,9.2903,9.3521,10.6517,0.8867,124.0
1.0,0.0,13.669939,1.237136,0.0,11.04,13.0494,12.85,0.7,61.0
2.0,0.0,11.105685,0.941277,0.0,9.8645,10.1868,11.2878,0.9816,77.0
2.0,0.0,9.937141,0.903665,0.0,10.5327,10.7311,11.8504,0.7947,164.0
2.0,0.0,11.149862,1.06194,0.0,10.9394,11.1814,12.4278,0.971,100.0
2.0,0.0,13.548081,1.255092,0.0,10.63,10.8577,11.9723,0.8304,113.0
2.0,0.0,11.03813,1.038606,0.0,10.7605,11.1212,12.1676,0.9287,126.0
2.0,0.0,7.573356,0.591665,0.0,9.249,9.745,10.813,1.21,155.0
2.0,0.0,11.366044,1.099774,0.0,11.0474,11.3953,12.3891,0.8066,156.0
1.0,1.3,7.07344,0.628613,0.0,11.04,13.0494,13.25,0.7,109.0
2.0,0.0,10.080178,0.893815,0.0,10.2537,10.4161,11.6486,0.9215,177.0
2.0,0.0,10.243173,0.9357,0.0,10.5289,10.435,11.8438,0.77,181.0
2.0,0.0,11.030414,1.084725,0.0,11.273,11.016,12.926,1.125,157.0
2.0,0.0,12.085008,1.128724,0.0,10.7213,10.91,12.0731,0.847,157.0
2.0,0.0,19.928412,1.765883,0.0,10.1895,9.8697,11.544,0.8585,107.0
2.0,0.0,15.234293,1.30373,0.0,10.0138,10.2967,11.613,1.1698,119.0
2.0,0.0,6.475136,0.647365,0.0,11.5255,11.3088,13.0971,1.0201,69.0
2.0,0.0,12.785274,1.167073,0.0,10.551,10.489,11.818,0.68,156.0
2.0,0.0,13.433308,1.459424,0.0,12.1953,12.274,13.4641,0.6781,156.0
1.0,0.0,6.203666,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,0.0
2.0,0.0,8.9357,0.800453,0.0,10.3762,10.2302,11.8099,0.92,72.0
2.0,0.0,8.373096,0.774007,0.0,10.669,10.92,11.947,0.78,87.0
2.0,0.0,10.873685,0.936069,0.0,10.0021,9.8307,11.4255,0.9544,197.0
2.0,0.0,11.660512,1.120979,0.0,11.0107,11.3308,12.3472,0.8435,157.0
2.0,0.0,8.258484,0.668189,0.0,9.5457,9.6189,11.1783,1.2133,157.0
2.0,0.0,15.603034,1.333407,0.0,9.9501,10.0889,11.4396,1.0705,97.0
2.0,0.0,11.902989,1.087456,0.0,10.5352,10.7692,11.7611,0.7146,107.0
2.0,0.0,11.952685,1.134292,0.0,10.8916,11.1288,12.2776,0.9388,157.0
2.0,0.0,6.559475,0.690646,0.0,11.9961,12.1238,13.3303,0.7843,69.0
2.0,0.0,9.598172,0.88178,0.0,10.6752,10.8447,12.1055,0.9971,152.0
2.0,0.0,10.273747,0.866176,0.0,9.8803,9.7888,11.212,0.9481,250.0
2.0,0.0,10.323844,0.876578,0.0,10.0,9.51,11.229,0.795,130.0
2.0,0.0,14.296061,1.211273,0.0,9.8985,10.0087,11.3242,1.0252,119.0
2.0,0.0,12.263938,1.051867,0.0,9.9965,9.6951,11.2887,0.9207,157.0
2.0,0.0,9.263758,0.883684,0.0,10.9837,10.923,12.2733,0.9022,152.0
2.0,0.0,13.695606,1.168724,0.0,9.9609,9.9635,11.2774,0.9144,156.0
2.0,0.0,14.253289,1.403125,0.0,11.221,11.507,12.475,0.88,87.0
2.0,0.0,12.652659,1.167655,0.0,10.7229,10.8509,12.0271,0.9213,157.0
2.0,0.0,9.676726,0.954565,0.0,11.39,11.226,12.78,1.03,97.0
1.0,0.0,8.799712,0.845656,0.0,11.66,13.0494,13.41,0.7,0.0
2.0,0.0,6.945993,0.609201,0.0,10.212,10.284,11.545,1.08,177.0
2.0,0.0,14.954553,1.190008,0.0,9.4061,9.5155,10.7996,1.0786,131.0
2.0,0.0,5.923324,0.501438,0.0,10.096,10.521,11.409,0.9,87.0
2.0,0.0,11.061566,0.980883,0.0,10.3712,10.66,11.6885,0.96,106.0
2.0,0.0,8.662978,0.792969,0.0,10.68,11.105,12.01,0.94,177.0
2.0,0.0,11.15703,1.069231,0.0,11.05,11.336,12.3468,0.897,152.0
2.0,0.0,12.876523,1.157786,0.0,10.514,10.811,11.868,0.99,130.0
2.0,0.0,12.51719,1.073243,0.0,10.0609,10.295,11.333,0.9144,130.0
2.0,0.0,9.073632,0.70455,0.0,9.227,9.533,10.599,1.11,130.0
2.0,0.0,9.978145,0.902042,0.0,10.4334,10.7552,11.5941,0.7514,156.0
2.0,0.0,12.261795,1.121935,0.0,10.5981,10.5142,12.0419,1.1381,107.0
2.0,0.0,12.167273,1.05696,0.0,10.1624,10.4831,11.543,1.0832,97.0
1.0,1.1,5.885304,0.826295,0.0,16.87,13.0494,13.7531,0.7,47.0
2.0,0.0,10.385409,0.750065,0.0,8.753,8.516,10.268,1.43,132.0
2.0,0.0,13.525091,1.186375,0.0,10.2724,10.364,11.4624,0.8,227.0
2.0,0.0,10.343085,0.915847,0.0,10.292,10.374,11.543,0.935,177.0
2.0,0.0,9.958444,0.895496,0.0,10.49,10.635,11.6773,0.785,132.0
2.0,0.0,9.630455,0.885665,0.0,10.682,10.632,11.949,0.92,132.0
2.0,0.0,9.081536,0.743596,0.0,9.6574,9.872,10.8991,0.93,132.0
2.0,0.0,10.476815,1.006695,0.0,11.092,11.159,12.348,0.88,84.0
2.0,0.0,9.149605,0.803853,0.0,10.318,10.305,11.697,1.11,146.0
2.0,0.0,5.985699,0.52213,7.802876075066487,10.197,10.317,11.323,0.71,177.0
2.0,0.0,11.298077,0.974383,0.0,10.0617,10.093,11.2503,0.8308,177.0
2.0,0.5363352626296419,16.042777,1.371368,0.0,10.073,10.23,11.29,0.85,130.0
2.0,0.5363352626296419,8.700313,0.644086,0.0,9.032,9.149,10.511,1.31,177.0
2.0,0.0,11.885592,0.961459,0.0,9.6,9.569,10.95,1.11,130.0
2.0,0.0,4.854769,0.462559,0.0,11.034,11.187,12.369,1.01,42.0
2.0,0.0,13.271272,1.158441,0.0,10.2981,10.7016,11.7095,1.0808,97.0
2.0,0.0,16.024919,1.368339,0.0,9.9663,9.9469,11.1863,0.8464,85.0
2.0,0.0,15.663883,1.294763,0.0,9.8402,9.912,11.2112,1.1,85.0
2.0,0.0,9.122855,0.838438,0.0,10.6812,10.9403,12.0485,1.041,85.0
1.0,1.2,7.666469,1.116233,0.0,17.58,13.0494,13.7531,0.7,47.0
2.0,0.0,7.490012,1.0878205,0.0,12.32020206531247,13.0494,13.7531,0.7,174.0
2.0,0.0,7.146432,0.653734,0.0,10.7841,11.078,12.2374,1.11,102.0
2.0,0.0,8.139306,0.76113,0.0,10.9363,11.1619,12.183,0.8159,129.0
2.0,0.0,13.162952,1.150732,0.0,10.3165,10.583,11.5538,0.825,225.0
2.0,0.0,9.666023,0.683323,0.0,8.677,8.887,10.058,1.14,225.0
2.0,0.0,9.623799,0.973801,0.0,11.644,11.827,12.9506,0.85,225.0
2.0,0.0,9.525717,0.835523,0.0,10.4314,10.775,12.0003,1.33,129.0
2.0,0.0,11.495625,1.062168,0.0,10.7855,10.9219,12.085,0.9094,151.0
2.0,0.0,11.12912,1.077193,0.0,11.1738,11.3703,12.4255,0.8445,83.0
2.0,0.0,11.069585,1.136858,0.0,11.8967,12.214,13.3357,1.01,94.0
1.0,0.0,8.513994,0.827556,0.0,11.85,13.0494,13.39,0.7,0.0
1.0,0.8,10.127566,0.930725,0.0,11.36,13.0494,13.02,0.7,0.0
1.0,0.8,10.773943,0.971803,0.0,11.06,13.0494,12.65,0.7,0.0
2.0,0.0,8.761767,0.886771,0.0,11.544,11.738,12.799,0.8,96.0
2.0,0.0,10.631323,1.108427,0.0,11.9832,12.1086,13.2625,0.7717,96.0
2.0,0.0,10.060157,0.869852,0.0,10.148,10.175,11.289,0.66,146.0
2.0,0.0,10.524852,0.849267,0.0,9.649,9.834,11.094,1.125,142.0
2.0,0.0,13.933867,1.292669,0.0,10.8083,11.0975,12.0774,0.8564,74.0
2.0,0.0,15.98924,1.363939,0.0,10.0377,10.2502,11.4008,1.0122,95.0
1.0,0.0,10.955345,0.82165,0.0,9.57,13.0494,11.3,0.7,0.0
1.0,0.0,13.532404,1.075824,0.0,9.91,13.0494,11.86,0.7,0.0
1.0,0.8,11.81568,1.209927,0.0,12.36,13.0494,13.96,0.7,0.0
2.0,0.0,6.769316,0.653078,0.0,11.1872,11.4383,12.5707,1.0202,136.0
2.0,0.0,12.717082,1.063548,0.0,9.947,11.0922,11.5044,1.1373,69.0
1.0,1.0,10.764596,1.089757,0.0,11.7515,12.885,13.1991,0.89,67.0
1.0,0.8,10.771232,1.135468,0.0,12.0799,12.5429,13.5693,0.8197,0.0
1.0,0.0,12.23534,1.123454,0.0,10.7596,12.016,12.0699,0.783,0.0
1.0,0.8,10.664186,1.270934,0.0,13.4758,14.4116,14.8461,0.6772,60.0
1.0,0.0,11.724424,1.1071,0.0,11.2417,12.2152,12.7354,0.8803,0.0
1.0,0.0,10.630532,1.136079,0.0,12.259,13.201,13.642,0.725,0.0
1.0,0.8,9.812934,1.163554,0.0,13.4661,14.1928,14.8667,0.6937,0.0
1.0,1.2,11.586685,0.958693,0.0,9.7778,10.938,11.0771,0.85,77.0
1.0,0.0,12.170628,1.217723,0.0,11.4163,12.2505,12.7955,0.9567,0.0
1.0,0.0,11.324345,1.126138,0.0,11.443,11.935,12.793,0.95,0.0
1.0,1.1,10.121745,1.181656,0.0,13.2396,14.1755,14.5051,0.5897,0.0
1.0,0.0,7.189732,0.623389,0.0,10.2599,10.6743,11.7968,1.253,0.0
2.0,0.0,9.094761,0.83389,0.0,10.6576,10.9042,11.8982,0.8245,124.0
2.0,0.0,13.889623,1.223051,0.0,10.2458,10.0365,11.5533,0.8872,45.0
2.0,0.0,14.516415,1.257013,0.0,10.207,10.6417,11.5384,0.8792,63.0
1.0,0.8,11.295948,1.310136,0.0,13.095,13.8744,14.3914,0.7162,45.0
1.0,0.8,8.68796,1.036617,0.0,13.5089,14.079,14.8834,0.7247,0.0
1.0,0.0,12.031473,1.27947,0.0,12.2296,12.7963,13.6674,0.8758,0.0
1.0,1.2,10.908363,1.06433,0.0,11.221,11.775,12.705,0.925,111.0
1.0,0.8,7.269278,0.962567,0.0,14.783,15.271,16.201,0.673,114.0
1.0,0.8,7.786333,0.941452,0.0,13.5885,14.3706,15.0363,0.7029,114.0
1.0,0.8,14.189499,1.589464,0.0,12.7426,13.3192,14.2316,0.7841,50.0
1.0,0.0,10.346814,1.077158,0.0,11.862,12.539,13.159,0.67,0.0
1.0,0.0,9.725117,1.031895,0.0,12.0316,12.3216,13.526,0.9171,0.0
1.0,0.8,14.137374,1.475092,0.0,11.9643,12.4746,13.3453,0.7333,0.0
1.0,0.0,12.736679,1.327117,0.0,11.8965,12.123,13.5048,1.0485,0.0
1.0,0.0,10.863394,1.145048,0.0,12.068,12.482,13.336,0.6,0.0
1.0,0.0,9.378817,0.957883,0.0,11.8402,12.6691,13.2718,0.8205,0.0
1.0,1.0,11.320785,1.256653,0.0,12.6186,13.265,13.9748,0.7375,0.0
1.0,1.1,12.803695,1.158479,0.0,10.4062,10.95,11.7221,0.78,111.0
1.0,0.0,10.149657,1.140143,0.0,12.747,13.4409,14.1322,0.6603,0.0
1.0,0.0,8.128535,0.872715,0.0,12.207,13.181,13.802,0.85,0.0
1.0,0.0,8.122158,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,0.0
1.0,0.8,8.884221,1.103161,0.0,13.9147,14.5,15.284,0.6242,0.0
1.0,0.0,9.139689,0.918246,0.0,11.4865,12.2121,12.7738,0.7557,0.0
1.0,0.0,10.605263,1.159373,0.0,12.4475,12.845,13.8777,0.697,0.0
1.0,0.0,8.112884,1.0878205,0.0,12.32020206531247,13.0494,13.7531,0.7,47.0
1.0,1.1,11.845708,1.283819,0.0,12.3221,12.9415,13.7288,0.6623,94.0
1.0,0.0,11.94805,1.253481,0.0,11.9615,12.8735,13.5172,0.8173,0.0
1.0,0.0,9.035481,0.817271,0.0,10.5203,11.164,11.9721,0.8357,0.0
1.0,0.0,10.094957,1.244703,0.0,13.854,14.255,15.191,0.53,0.0
1.0,0.0,6.952833,0.725232,0.0,11.984,12.313,13.333,0.6,0.0
1.0,0.0,10.614102,1.080764,0.0,11.797,12.483,13.855,1.35,0.0
1.0,0.0,16.034935,1.78369,0.0,12.5763,13.367,13.9196,0.62,0.0
1.0,0.0,11.403755,1.174399,0.0,11.822,12.1102,13.2251,0.7599,0.0
1.0,0.8,8.600293,1.042853,0.0,13.6806,14.326,15.1506,0.6583,0.0
1.0,0.0,11.459237,1.224723,0.0,12.1347,12.6422,13.6109,0.8288,0.0
1.0,0.0,8.104028,0.709466,7.802876075066487,10.241,10.626,11.696,0.793,0.0
1.0,0.0,10.506475,0.999708,0.0,10.9938,11.5952,12.7555,1.0727,0.0
1.0,0.0,10.86233,1.096487,0.0,11.607,11.966,13.1517,0.87,0.0
1.0,0.8,13.454636,1.480666,0.0,12.5027,13.1407,13.9648,0.7306,50.0
1.0,0.0,10.154269,1.227849,0.0,13.535,14.05,14.815,0.653,0.0
1.0,0.0,7.765263,0.926943,0.0,13.5466,14.225,14.7339,0.54,0.0
1.0,0.0,12.251014,1.344355,0.0,12.4405,13.2443,13.9009,0.7453,0.0
1.0,0.0,7.293356,0.706539,0.0,12.1781,12.4924,13.7006,1.0072,0.0
1.0,0.0,11.227213,1.2339,0.0,12.4713,12.7718,13.8552,0.7413,0.0
1.0,0.8,10.428802,1.163201,0.0,12.758,13.353,14.439,1.2,0.0
1.0,1.1,8.875287,0.999291,0.0,12.873,13.189,14.361,0.915,0.0
1.0,0.8,11.198161,1.189029,0.0,12.0716,12.492,13.4766,0.7,0.0
1.0,1.1,12.558587,1.180113,0.0,11.084,11.502,12.715,0.98,93.0
1.0,0.8,7.537157,0.956569,0.0,14.2114,14.9982,15.6959,0.6755,76.0
1.0,1.1,12.442891,1.400553,0.0,12.7578,13.185,14.1689,0.7253,56.0
1.0,0.8,11.08111,1.222357,0.0,12.5082,13.0779,14.0125,0.9486,0.0
1.0,0.0,7.94363,0.897026,0.0,12.888,13.552,14.508,0.93,0.0
1.0,0.0,11.693291,1.388645,0.0,13.3779,14.0643,14.7804,0.734,0.0
1.0,0.0,9.564243,1.003887,0.0,11.9755,12.552,13.5903,0.95,0.0
1.0,0.8,7.742281,0.736651,0.0,11.0443,11.4273,12.6204,1.1349,0.0
1.0,0.0,10.377683,0.93846,0.0,10.6088,11.088,12.1681,0.925,0.0
1.0,0.0,10.725204,1.24325,0.0,13.0993,13.9144,14.4794,0.7318,0.0
1.0,0.8,9.352962,1.145128,0.0,13.8475,14.2359,15.3403,0.8087,0.0
1.0,0.0,9.397452,0.972359,7.802876075066487,11.9522,12.1985,13.6722,1.1604,0.0
1.0,1.1,11.931758,1.392655,0.0,13.1758,13.7925,14.6389,0.7099,93.0
1.0,1.2,8.945833,1.159338,0.0,14.4894,14.8924,15.9264,0.7743,88.0
1.0,1.3,10.127964,1.262913,0.0,13.9968,14.6804,15.437,0.6453,0.0
1.0,0.0,11.147143,1.273889,0.0,12.9776,13.535,14.4835,0.7291,0.0
1.0,0.0,9.950162,1.09542,0.0,12.448,13.043,13.947,0.72,0.0
1.0,0.8,13.415517,1.591869,0.0,13.457,14.097,14.957,0.65,0.0
1.0,0.8,11.904921,1.354434,0.0,13.1232,13.6625,14.6585,0.7526,0.0
1.0,0.0,8.752747,0.870907,0.0,11.3185,11.928,12.7388,0.98,0.0
2.0,0.0,12.808119,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,143.0
1.0,1.1,6.950331,0.935374,0.0,15.171,14.856,16.667,0.685,108.0
1.0,1.1,9.695254,1.19738,0.0,13.8862,14.407,15.483,0.747,93.0
1.0,0.0,10.78961,1.218137,0.0,12.8481,13.417,14.4279,0.88,0.0
1.0,0.0,11.689008,1.355791,0.0,13.143,13.226,14.571,0.73,0.0
1.0,0.0,7.401751,0.77609,0.0,12.0952,12.4713,13.7948,1.0383,0.0
1.0,0.0,9.394317,1.105692,0.0,13.329,13.25,14.852,0.83,0.0
1.0,0.0,11.739881,0.731038,0.0,7.972,7.977,10.239,1.835,0.0
1.0,0.8,9.843752,1.343867,0.0,15.2614,15.4492,16.6365,0.5011,0.0
1.0,0.0,4.70722,0.529635,15.2125,13.022,12.9742,14.7929,0.9937,0.0
1.0,1.2,5.936639,0.775621,0.0,14.7006,15.2539,16.1313,0.6274,49.0
1.0,0.0,9.192329,1.007865,0.0,12.438,13.265,13.81,0.66,0.0
1.0,0.0,8.735385,0.858847,0.0,11.381,12.383,12.982,0.93,0.0
1.0,0.0,11.324003,1.262327,0.0,12.785,13.571,14.383,0.85,0.0
1.0,0.0,8.075829,0.844865,0.0,12.036,12.562,13.665,0.93,0.0
1.0,0.0,10.92577,1.16982,0.0,12.2258,12.4668,13.7516,0.798,0.0
1.0,0.0,9.485186,1.165956,0.0,13.886,14.809,15.534,0.88,0.0
1.0,0.8,14.455202,1.673274,0.0,13.192,13.97,14.592,0.623,0.0
1.0,0.8,9.331916,0.987166,0.0,12.2189,12.8583,13.7847,0.8457,0.0
1.0,0.8,8.380862,1.113961,0.0,14.8677,14.8713,16.3702,0.7414,0.0
1.0,0.8,7.025107,0.776933,0.0,12.4591,13.002,13.7234,0.5736,0.0
1.0,0.0,11.155271,1.166691,7.802876075066487,12.044,12.686,13.415,0.64,0.0
1.0,0.8,10.673092,1.188132,0.0,12.6658,13.184,14.1016,0.675,17.0
1.0,1.1,7.622712,0.956546,0.0,14.1617,14.514,15.5546,0.52,45.0
1.0,0.0,9.844915,1.106726,0.0,12.864,13.301,14.566,0.99,0.0
1.0,0.0,13.485639,1.285647,0.0,11.045,11.7373,12.6466,0.961,0.0
1.0,0.0,14.027179,1.395993,0.0,11.642,12.077,13.54,1.233,0.0
1.0,0.6,10.208747,1.19647,0.0,13.1985,13.9442,14.4841,0.5431,0.0
1.0,0.6,8.036595,0.924823,0.0,13.0553,13.526,14.4451,0.67,0.0
1.0,0.0,8.110648,0.918588,0.0,12.811,13.087,14.3649,0.75,0.0
1.0,0.0,2.72577,0.341397,0.0,14.137,14.786,15.725,0.82,0.0
1.0,0.0,4.228885,0.516818,0.0,13.8707,14.212,15.2592,0.62,0.0
1.0,0.0,6.462078,0.743673,0.0,13.0496,13.5878,14.5377,0.7586,0.0
1.0,0.0,8.817664,0.938013,0.0,12.172,12.673,13.83,0.99,0.0
1.0,0.8,13.06404,1.423392,0.0,12.4467,13.1171,13.9418,0.7911,0.0
1.0,0.8,7.70586,0.949111,0.0,13.8301,14.5291,15.117,0.5145,0.0
1.0,0.8,5.97598,0.698616,0.0,13.338,13.902,14.714,0.6,0.0
1.0,0.0,8.359796,0.971216,7.802876075066487,13.6736,13.2147,15.6424,1.1214,0.0
1.0,0.0,12.016617,0.0,0.0,12.32020206531247,0.0,13.7531,0.7,52.0
1.0,0.0,14.892762,1.267149,0.0,10.051,10.376,11.568,1.05,0.0
1.0,0.6,9.311422,1.170345,0.0,14.095,14.584,15.475,0.71,0.0
1.0,0.0,9.448174,0.962721,0.0,11.686,12.09,13.036,0.78,0.0
1.0,0.0,3.675451,0.494511,0.0,14.943,15.157,16.446,0.85,0.0
1.0,0.0,7.937167,0.845154,0.0,12.1557,12.215,13.5537,0.82,0.0
1.0,0.0,6.384011,0.827947,0.0,14.63,14.916,16.161,0.84,0.0
1.0,0.0,5.056992,0.62277,0.0,13.958,14.092,15.28,0.6,0.0
1.0,0.8,6.762121,0.754264,0.0,12.8821,13.241,14.5575,1.08,0.0
1.0,0.8,8.547493,1.039547,0.0,13.7364,14.2566,15.152,0.6728,0.0
1.0,0.8,6.897116,0.887714,0.0,14.472,14.753,15.952,0.8,0.0
1.0,0.0,5.659974,0.778878,0.0,15.314,15.435,16.609,0.54,0.0
