Dist Km,Cod. T.Cultivo,Dosis Madurante,TCHM,TAHM,%Sac.Muestreadora,%ATR,%AR Jugo,%ME Veg,%ME Tot,Lluvias (2 Meses Ant.),Lluvias tres a seis,Lluvias seis a nueve
6.5,1.0,0.0,11.884953,1.238206,12.13,13.0735,0.6299,8.5699,9.312,258.0,202.0,282.0
19.8,1.0,0.0,11.039435,1.123184,11.585,12.818,0.665,11.151,11.684,0.0,0.0,0.0
9.4,1.0,1.0,8.047517,0.860584,12.4755,13.3849,0.6151,9.3756,9.7657,171.0,128.0,238.0
45.8,1.0,0.0,8.679159,0.822468,11.1493,12.0161,0.6815,11.4342,11.5685,380.0,70.0,275.0
22.1,1.0,0.0,10.952227,1.084079,11.6134,12.6783,0.7316,8.7513,9.2136,191.0,161.0,369.0
6.5,1.0,0.0,10.502277,1.174423,13.0237,13.8313,0.5181,7.9555,9.1398,271.0,197.0,287.0
19.8,1.0,0.0,13.071739,1.369318,12.229,13.0266,0.6068,10.9898,11.3412,0.0,0.0,0.0
17.0,1.0,0.0,13.713645,1.35596,11.3949,12.5531,0.6846,8.1571,8.6017,31.0,46.0,50.0
23.0,1.0,1.2,13.3068,1.338014,11.7326,12.672,0.6452,9.1937,9.7805,157.0,67.0,253.0
46.6,1.0,1.3,11.448903,1.242938,12.355,13.342,0.553,9.879,10.105,175.0,179.0,373.0
9.4,1.0,1.0,9.186495,0.981352,12.4435,13.0052,0.442,9.3633,10.8612,136.0,128.0,238.0
5.3,1.0,0.0,9.156891,0.992207,12.0905,13.3423,0.5817,8.7189,10.4254,163.0,212.0,281.0
40.5,1.0,1.3,12.466036,1.327455,11.9431,13.1753,0.5952,8.2617,8.516,173.0,141.0,364.0
45.8,1.0,0.0,9.367487,0.942296,11.8922,12.7392,0.7323,7.2486,8.7731,330.0,70.0,275.0
20.4,1.0,0.0,8.558996,0.907742,11.9548,13.1141,0.5426,6.9226,9.0443,81.0,77.0,215.0
19.4,1.0,0.8,11.425531,1.218826,12.3389,13.2614,0.6489,8.9848,9.2886,118.0,205.0,101.0
9.7,1.0,1.2,11.424609,1.144948,11.5257,12.5497,0.631,9.2001,9.8173,263.0,130.0,416.0
20.4,1.0,0.0,8.124961,0.80993,11.4811,12.7434,0.8341,7.5755,10.412,81.0,75.0,215.0
20.4,1.0,0.0,9.490318,0.860582,10.914,11.888,0.85,9.662,10.382,81.0,75.0,215.0
24.5,1.0,0.7,10.330494,1.246248,14.034,14.4733,0.445,7.453,9.052,101.0,173.0,256.0
24.5,1.0,0.7,9.126136,1.044715,12.7215,13.9995,0.51,7.4569,8.898,101.0,163.0,256.0
29.2,1.0,0.0,10.642681,1.065,11.823,12.568,0.563,10.227,11.226,6.0,18.0,0.0
29.2,1.0,0.0,9.381546,0.977589,11.7942,12.8526,0.5631,8.2353,8.8498,6.0,18.0,0.0
18.1,1.0,0.0,12.176462,1.284015,12.856,13.135,0.63,8.191,8.327,168.0,99.0,132.0
18.1,1.0,0.0,13.07664,1.292656,11.7544,12.6985,0.8065,8.9542,9.4663,168.0,99.0,132.0
13.5,1.0,0.0,8.953625,0.931005,11.9434,13.0584,0.6475,9.7237,9.8688,0.0,0.0,0.0
19.0,1.0,0.0,8.838892,0.942351,12.1737,13.2259,0.5503,9.2303,9.7229,0.0,0.0,0.0
13.3,1.0,0.0,10.132095,1.041023,12.25,13.045,0.625,10.38,10.38,0.0,0.0,0.0
13.3,1.0,0.0,8.210068,0.856408,12.158,13.185,0.62,7.566,7.651,0.0,0.0,0.0
29.2,1.0,0.0,8.546285,0.814566,10.323,12.1018,0.5885,7.3956,13.4159,6.0,32.0,0.0
15.8,1.0,0.0,13.5866,1.322253,11.2629,12.6197,0.7136,10.0089,10.1361,0.0,0.0,0.0
18.1,1.0,0.0,11.645632,1.261482,12.65,13.656,0.63,8.819,8.922,168.0,119.0,114.0
33.5,1.0,1.2,10.919312,1.211739,12.7681,13.6452,0.4433,7.0488,8.4922,163.0,156.0,181.0
19.0,1.0,0.0,8.717843,0.955619,12.7905,13.8301,0.6074,9.5187,10.0689,0.0,0.0,0.0
30.0,1.0,0.8,10.654171,1.181254,12.7114,13.7599,0.5376,3.9615,5.7734,236.0,307.0,292.0
9.7,1.0,0.0,10.748971,1.138207,12.167,13.306,0.56,6.503,8.054,122.0,53.0,157.0
9.7,1.0,0.0,11.39608,1.077205,11.062,12.0851,0.6079,7.7707,10.046,122.0,53.0,157.0
30.0,1.0,1.2,9.205732,1.056906,13.139,14.1856,0.6107,4.8707,5.067,173.0,412.0,318.0
9.7,1.0,1.2,10.32754,1.070757,12.1643,12.8779,0.4642,9.9747,10.3574,268.0,130.0,416.0
29.4,1.0,0.0,9.626602,1.076857,12.8181,13.9176,0.6305,7.7584,8.3311,86.0,177.0,110.0
19.0,1.0,0.0,8.02646,0.865828,12.1292,13.1721,0.3767,10.4508,10.8286,0.0,72.0,0.0
9.7,1.0,0.0,11.472205,1.186577,11.7474,12.8884,0.492,8.5365,9.0494,122.0,53.0,157.0
6.5,1.0,0.0,11.092204,1.200292,12.6293,13.2876,0.5217,6.253,6.5389,293.0,205.0,321.0
6.5,1.0,0.0,9.400805,0.937775,12.045,12.325,0.55,7.344,7.344,293.0,191.0,335.0
34.7,1.0,1.0,7.267756,0.759405,12.094,12.8816,0.563,8.645,9.166,0.0,0.0,0.0
41.0,1.0,0.0,8.911152,0.891156,11.6462,12.655,0.6468,7.6073,8.9598,0.0,0.0,0.0
18.1,1.0,1.2,11.589102,1.214991,12.2046,13.0663,0.5222,8.7022,9.0298,143.0,88.0,214.0
9.5,1.0,0.0,7.871692,0.83399,12.1432,13.1159,0.5913,8.1933,9.347,426.0,154.0,578.0
9.7,1.0,1.5,12.506706,1.37569,12.8943,13.6759,0.5411,8.4029,8.6972,271.0,350.0,246.0
17.0,1.0,1.2,6.782861,0.692673,12.0983,13.0424,0.8515,8.0057,10.4379,131.0,152.0,265.0
35.0,1.0,0.0,12.545918,1.238461,11.7985,12.4959,0.7381,8.1156,8.1595,211.0,0.0,89.0
29.4,1.0,0.0,10.026612,1.066108,12.3667,13.1773,0.5646,6.6858,7.9041,86.0,177.0,110.0
29.4,1.0,0.8,10.171809,1.163435,12.8612,13.7866,0.39,8.9275,9.2089,86.0,177.0,110.0
6.5,1.0,0.0,10.469975,1.152617,13.291,13.422,0.53,6.5742,7.0357,201.0,238.0,381.0
14.5,1.0,0.0,10.958635,1.112584,12.3622,13.0101,0.9255,8.8206,9.4591,49.0,98.0,110.0
34.7,1.0,1.0,8.524049,0.936613,12.967,13.4105,0.54,8.663,8.786,0.0,0.0,0.0
15.8,1.0,0.0,10.506186,1.064673,12.0407,12.8207,0.7593,7.5319,7.8405,0.0,244.0,34.0
10.7,1.0,0.0,9.87614,1.08078,12.508,13.57,0.63,7.731,7.731,108.0,84.0,345.0
35.0,1.0,0.0,8.621443,0.863792,11.3328,12.5817,0.628,8.5462,9.2122,229.0,0.0,0.0
11.9,1.0,0.0,9.241335,0.966997,12.1513,12.9407,0.5785,7.7601,7.8566,0.0,0.0,176.0
6.5,1.0,0.0,11.501159,1.266406,12.9658,13.5058,0.5546,8.8162,9.135,214.0,238.0,381.0
34.7,1.0,0.0,6.876214,0.803043,12.716,14.203,0.39,7.953,8.007,0.0,0.0,0.0
7.6,1.0,0.0,9.258218,1.077297,13.4918,14.1458,0.4733,8.853,9.3378,23.0,0.0,68.0
17.0,1.0,0.0,13.149649,1.340418,11.666,12.874,0.6901,8.3874,8.9569,0.0,0.0,0.0
18.1,1.0,1.3,11.323615,1.280966,12.815,14.2271,0.76,9.11,9.499,135.0,126.0,193.0
18.1,1.0,1.3,10.696323,1.172058,12.9607,13.6425,0.5791,7.331,7.521,146.0,117.0,247.0
19.0,1.0,1.2,10.70948,1.247344,13.3019,14.0689,0.3282,8.4296,8.5836,164.0,107.0,328.0
19.0,1.0,1.2,12.29517,1.433158,13.776,14.279,0.485,7.622,8.454,164.0,99.0,402.0
10.7,1.0,0.0,9.214359,1.13902,14.379,15.171,0.47,7.538,8.829,40.0,114.0,294.0
10.7,1.0,0.0,12.608249,1.391849,12.8829,13.7991,0.6696,6.5975,9.8767,108.0,69.0,345.0
9.7,1.0,0.0,11.178297,1.17169,12.3433,13.204,0.6725,7.7251,8.137,122.0,53.0,157.0
39.5,1.0,1.2,10.967197,1.241028,13.4567,13.9165,0.4739,7.1054,7.2671,274.0,196.0,281.0
39.5,1.0,1.2,10.973171,1.147794,12.58285,13.77,0.829615549662488,0.0,8.0,274.0,196.0,281.0
29.4,1.0,0.8,9.427132,1.023757,12.8601,13.6193,0.6379,7.6098,8.1103,86.0,214.0,73.0
18.1,1.0,1.3,10.805122,1.002178,11.389,11.8764,0.467,10.781,11.306,160.0,81.0,236.0
28.0,1.0,1.5,8.182538,1.001915,14.2424,14.7765,0.4279,7.9946,8.2671,188.0,96.0,378.0
6.5,1.0,0.0,11.794768,1.265915,12.6445,13.3709,0.6394,8.5014,9.1706,229.0,238.0,381.0
25.0,1.0,0.0,8.761891,0.81135,12.58285,13.420150826067003,0.829615549662488,0.0,9.4,184.0,98.0,384.0
19.0,1.0,1.2,13.232862,1.365213,12.2383,12.9513,0.4827,7.0611,10.6813,171.0,99.0,402.0
18.1,1.0,1.3,10.698204,1.09605,12.0443,12.9127,0.519,10.5237,11.3525,160.0,81.0,236.0
21.0,1.0,0.0,9.32242,0.936563,11.7181,12.6455,0.5271,9.0834,10.2575,128.0,159.0,281.0
19.0,1.0,1.2,12.17046,1.276577,12.3966,13.0424,0.4518,9.0918,10.5769,171.0,99.0,402.0
19.5,1.0,0.0,9.564082,0.812153,10.3631,11.9107,1.2505,9.9732,10.3841,44.0,0.0,0.0
21.0,1.0,0.0,11.850588,1.192875,12.1656,12.8132,0.631,8.2304,8.5921,128.0,159.0,281.0
19.0,1.0,2.0,7.71494,0.81878,12.487,13.113,0.41,8.327,8.327,171.0,335.0,102.0
19.0,1.0,1.2,12.999915,1.35186,12.2832,12.9775,0.4998,9.1738,10.4338,171.0,114.0,387.0
19.4,1.0,1.2,9.887486,1.020909,12.402,13.08,0.68,8.453,8.631,121.0,122.0,244.0
9.0,1.0,1.3,11.724565,1.182721,12.103,12.6737,0.497,7.017,7.297,203.0,234.0,272.0
19.5,1.0,0.0,6.647729,0.669559,12.135,12.7553,0.5918,8.4169,8.7605,44.0,0.0,0.0
8.0,1.0,0.0,8.844897,0.888979,12.2735,12.5562,0.49,5.9843,6.1645,327.0,180.0,348.0
19.0,1.0,1.2,11.189559,1.245607,12.899,13.6878,0.427,8.3349,8.9996,171.0,99.0,402.0
1.8,2.0,0.0,13.44807,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,345.0,426.0,432.0
19.0,1.0,1.2,11.046982,1.22275,13.2436,13.6157,0.4144,10.0348,10.1959,175.0,99.0,325.0
19.4,1.0,0.0,6.304494,0.667619,12.713,13.0762,0.31,6.651,8.368,112.0,127.0,239.0
27.1,1.0,0.0,13.27027,1.167724,10.466,12.708,1.305,6.778,6.778,0.0,0.0,0.0
14.5,1.0,0.0,10.326459,1.132642,13.1284,13.6201,0.5022,7.9289,8.8444,125.0,104.0,178.0
11.5,1.0,1.2,10.431155,1.16834,13.2227,13.9212,0.5191,8.0486,8.5424,141.0,37.0,162.0
27.0,1.0,1.2,11.530504,1.150585,11.7569,12.7165,0.5771,9.6337,10.3209,0.0,11.3,0.0
11.0,1.0,0.8,9.09826,0.907051,11.7663,12.9923,0.8017,4.8644,4.954,456.0,461.0,476.0
10.7,1.0,0.0,9.939644,1.044243,12.3145,13.3935,0.7348,7.4393,7.7439,40.0,114.0,294.0
10.7,1.0,0.0,12.616746,1.242035,11.048,12.719,0.9,7.874,10.145,40.0,114.0,294.0
8.7,1.0,0.0,12.121212,1.048484,10.654,12.565,1.73,6.293,6.293,0.0,458.0,0.0
14.5,1.0,0.0,14.986791,1.547467,11.8316,12.9367,0.5433,8.4799,8.6888,71.0,151.0,207.0
19.0,1.0,1.2,11.406316,1.244977,12.9999,13.5179,0.4687,7.8513,8.3721,189.0,94.0,364.0
18.1,1.0,1.2,12.135775,1.25431,11.9458,13.0557,0.5964,9.3228,10.3706,160.0,165.0,164.0
35.0,1.0,0.0,11.358295,1.105244,11.774,12.474,0.677,9.206,9.431,0.0,0.0,0.0
11.5,1.0,1.2,10.897624,1.216092,12.7289,13.874,0.5321,7.0055,9.962,141.0,37.0,162.0
21.0,1.0,0.0,11.970374,1.257454,12.4413,13.3151,0.642,9.4553,9.678,112.0,33.0,159.0
27.0,1.0,1.2,9.832206,0.962684,11.3586,12.388,0.5923,9.2974,10.0533,0.0,0.0,0.0
14.5,1.0,0.0,9.504645,1.069666,13.202,13.9519,0.56,6.891,7.138,71.0,84.0,188.0
19.4,1.0,0.0,11.018719,1.179163,13.0957,13.5301,0.5236,7.7645,8.0033,118.0,110.0,240.0
12.9,1.0,1.2,10.864734,1.087386,12.1458,12.86,0.6627,8.4271,8.9485,156.0,126.0,259.0
10.7,1.0,0.0,10.10847,1.074935,12.402,13.4698,0.635,8.495,8.495,40.0,114.0,294.0
22.5,1.0,0.0,8.986344,0.966239,12.4722,13.4358,0.5402,7.8283,8.2684,0.0,0.0,0.0
27.0,1.0,1.2,9.0987,0.888905,11.6858,12.3798,0.5574,9.0894,10.2553,0.0,57.4,0.0
19.0,1.0,1.2,12.16829,1.219546,11.9831,12.7093,0.5905,8.2265,9.0113,199.0,94.0,364.0
4.5,1.0,1.0,10.068233,1.083578,12.6496,13.3241,0.3704,8.7319,9.2427,383.0,278.0,300.0
30.0,1.0,0.0,8.604692,0.930978,12.509,13.5803,0.5229,8.2596,8.4909,0.0,146.0,153.0
14.2,1.0,1.2,9.658151,1.061803,12.903,13.644,0.4616,7.9288,8.413,0.0,32.0,386.0
9.5,1.0,1.0,7.418019,0.874764,13.4407,14.5601,0.5227,3.4196,3.4872,501.0,388.0,244.0
35.0,1.0,0.0,8.601576,0.941656,12.5813,13.7244,0.5626,7.8211,8.2368,21.0,273.0,105.0
1.8,2.0,0.0,8.870237,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,352.0,278.0,442.0
15.5,1.0,0.8,8.820994,0.691089,9.77,10.34,1.08,10.262,10.404,264.0,533.0,436.0
14.3,1.0,1.2,11.534305,1.218582,12.0383,13.1922,0.5472,8.9422,9.8117,158.0,224.0,235.0
6.5,1.0,0.0,11.882652,1.132399,11.4399,12.3431,0.7177,7.7953,8.2988,208.0,267.0,237.0
21.3,1.0,0.0,13.783686,1.207855,10.876,11.165,0.84,9.371,10.449,0.0,0.0,0.0
4.5,1.0,1.2,10.922789,1.080102,12.0094,12.3621,0.4158,8.8642,9.6484,333.0,181.0,451.0
19.1,1.0,1.8,8.949536,1.007872,12.795,13.7,0.47,8.529,9.187,155.0,270.0,201.0
15.5,1.0,0.8,11.506551,1.217059,12.039,13.121,0.68,8.764,9.626,245.0,533.0,436.0
42.0,1.0,1.3,9.833474,1.042965,12.249,13.181,0.713,8.931,9.213,227.0,348.0,297.0
5.3,1.0,0.0,9.359107,1.105144,13.363,14.5571,0.395,8.476,9.976,123.0,237.0,276.0
21.3,1.0,0.0,10.932288,1.100107,11.8898,12.5635,0.7085,9.2401,10.0068,0.0,0.0,0.0
23.9,1.0,0.0,9.645978,0.869098,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
23.9,1.0,0.0,10.761424,0.860915,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
20.1,1.0,0.0,5.762983,0.554015,11.538,12.6883,1.087,8.037,8.125,156.0,596.0,150.0
8.0,1.0,1.2,12.838401,1.351554,12.725,13.2508,0.69,10.488,10.619,186.0,114.0,429.0
8.0,1.0,1.5,11.1382,1.158474,12.7728,13.1258,0.6358,7.7288,7.9566,259.0,190.0,463.0
19.1,1.0,1.2,11.067955,1.304635,13.8064,14.2406,0.4601,7.8923,10.6142,153.0,105.0,350.0
9.5,1.0,1.2,5.902298,0.636952,12.8342,13.2794,0.5208,9.2026,11.212,448.0,162.0,536.0
35.0,1.0,1.5,9.910821,1.059927,12.677,13.1117,0.467,8.23,8.401,170.0,180.0,327.0
12.9,1.0,1.2,11.668254,1.274901,12.659,13.5833,0.4325,8.2987,8.4863,162.0,227.0,189.0
42.0,1.0,1.2,6.308684,0.657121,12.2646,12.9168,0.5888,8.5501,8.6047,199.0,299.0,418.0
21.9,1.0,1.2,10.643728,1.197689,13.365,13.6728,0.483,7.295,7.63,113.0,108.0,176.0
8.0,1.0,1.2,8.790706,0.931867,12.7378,13.2148,0.5454,6.5612,6.8424,250.0,242.0,375.0
8.0,1.0,1.2,10.184999,1.141335,12.851,13.602,0.37,7.913,8.55,250.0,230.0,387.0
46.5,1.0,1.3,9.224875,1.031215,12.8866,13.8306,0.6667,11.1336,11.5694,205.0,341.0,379.0
18.2,1.0,0.0,12.504285,1.072786,10.223,10.9823,0.853,6.295,7.03,102.0,172.0,252.0
10.0,1.0,1.2,13.001901,1.355498,12.2416,13.1026,0.5382,7.6262,8.3233,99.0,85.0,206.0
20.1,1.0,0.0,6.622229,0.480366,9.145,10.4142,1.03,6.61,6.879,156.0,573.0,205.0
20.1,1.0,0.0,5.907138,0.555637,11.686,12.944,1.245,7.421,7.56,156.0,573.0,205.0
3.5,2.0,0.0,12.380192,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,254.0,330.0,306.0
9.3,1.0,0.0,9.531839,0.962094,11.9702,12.9315,0.7531,8.5533,8.7344,0.0,116.0,351.0
21.9,1.0,1.2,11.099121,1.258532,13.3218,13.784,0.4595,8.2181,9.4805,113.0,108.0,176.0
22.1,1.0,0.0,10.078379,0.982418,11.896,12.243,0.74,7.665,8.063,218.0,292.0,288.0
10.8,1.0,1.2,12.501132,1.357401,12.5513,13.4655,0.4413,9.3495,9.9457,8.0,166.0,314.0
14.2,1.0,1.2,12.1949,1.330892,12.3732,13.6301,0.561,8.6954,9.3023,0.0,30.0,286.0
17.2,1.0,0.5,9.202818,0.926631,11.708,12.6464,0.5795,8.887,9.282,0.0,269.0,170.0
9.5,1.0,1.0,7.12592,0.772472,12.6595,13.2008,0.4457,7.8612,8.22,301.0,329.0,250.0
12.9,1.0,1.2,11.829266,1.269997,12.3111,13.277,0.4897,8.1669,8.3282,0.0,0.0,0.0
21.0,1.0,0.0,13.166996,1.347865,12.0246,13.0192,0.794,10.4944,10.7029,0.0,0.0,0.0
5.3,1.0,0.0,7.788133,0.902255,13.0937,14.355,0.5201,7.3889,8.8727,115.0,237.0,276.0
10.8,1.0,1.2,11.534986,1.223999,12.0444,13.2897,0.5727,8.016,8.079,8.0,156.0,253.0
27.8,1.0,0.0,7.643238,0.922881,12.994,14.754,0.435,9.672,11.72,0.0,0.0,0.0
33.5,1.0,0.0,12.963982,1.382171,12.2561,13.1968,0.5088,8.6953,9.2757,0.0,89.0,28.0
23.5,1.0,0.0,13.83048,1.162643,10.0931,10.9061,0.883,9.941,10.328,28.0,31.0,63.0
19.4,1.0,0.0,9.862589,1.029857,11.8237,13.2144,0.6251,5.7124,6.9133,0.0,0.0,7.0
19.4,1.0,0.0,10.293804,1.110067,12.328,13.53,0.75,5.919,4.738,0.0,0.0,0.0
22.1,1.0,0.0,10.12848,1.019966,11.811,12.824,0.915,8.258,8.4,209.0,322.0,258.0
11.2,1.0,1.1,9.318934,1.0629439999999999,12.8187,13.9546,0.4403,8.3663,9.038,0.0,63.0,0.0
9.3,1.0,0.0,11.376561,1.176899,12.056,13.1426,0.7048,8.9521,9.7422,0.0,121.0,307.0
10.8,1.0,1.2,12.438291,1.34759,12.3458,13.3298,0.4962,9.4167,9.9749,0.0,163.0,262.0
31.0,1.0,0.0,9.817076,1.046038,11.9908,13.2848,0.646,9.9166,10.6178,0.0,0.0,0.0
12.9,1.0,1.2,12.516137,1.319712,12.0213,13.1247,0.5233,9.733,10.0077,132.0,133.0,270.0
12.9,1.0,1.2,11.939421,1.205462,11.968,12.83,0.66,8.866,9.46,132.0,126.0,277.0
19.4,1.0,1.0,11.87839,1.253508,12.316,13.1751,0.5987,8.1572,8.4,0.0,0.0,0.0
18.9,1.0,0.0,13.033245,1.208556,11.0137,12.1539,0.884,8.0086,8.5839,0.0,0.0,44.0
10.8,1.0,1.2,11.524017,1.204175,12.4922,13.0019,0.5209,8.0561,8.6322,0.0,178.0,247.0
31.0,1.0,0.0,9.009293,0.905819,12.0457,12.59,0.5125,9.6279,9.9235,0.0,0.0,0.0
34.0,1.0,0.8,8.393614,0.874183,11.8901,12.9011,0.4875,8.7048,9.1719,0.0,99.0,0.0
20.1,1.0,0.0,8.796013,0.808595,11.3066,12.5487,1.1742,6.8481,7.002,220.0,560.0,271.0
20.1,1.0,0.0,6.065337,0.522777,10.9053,11.4741,1.193,6.6124,6.7575,156.0,573.0,205.0
20.1,1.0,0.0,5.74468,0.639423,13.387,13.741,0.6,7.588,7.667,156.0,547.0,264.0
20.1,1.0,0.0,6.075901,0.645686,12.716,13.4153,0.935,6.069,6.262,156.0,547.0,264.0
8.0,1.0,1.2,8.843223,0.967911,12.9257,13.6905,0.6067,8.1905,8.9252,247.0,292.0,290.0
86.2,1.0,1.5,8.123318,0.901041,12.8614,13.7629,0.5615,5.5315,7.0361,294.0,274.0,455.0
18.9,1.0,0.0,12.092462,1.341764,12.8028,13.9351,0.5704,7.5646,7.9787,0.0,0.0,0.0
5.3,1.0,0.0,9.067899,1.037943,12.373,14.1586,0.485,6.786,7.513,103.0,237.0,276.0
10.8,1.0,1.2,12.255238,1.289047,12.3333,13.0768,0.4752,9.0565,9.3659,0.0,275.0,179.0
10.8,1.0,1.2,11.400086,1.254791,12.6103,13.7038,0.5024,7.8669,7.8669,0.0,283.0,210.0
9.1,1.0,1.2,11.946746,1.270003,12.3128,13.2226,0.4634,7.7878,8.0441,0.0,200.0,287.0
8.1,1.0,0.0,10.876554,1.174586,12.6545,13.7023,0.7163,8.4552,8.5403,66.0,191.0,368.0
20.1,1.0,0.0,6.391359,0.479457,12.58285,13.67,0.829615549662488,8.1407,8.728247772511848,156.0,573.0,205.0
5.2,1.0,0.0,11.535539,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,396.0,421.0,289.0
86.2,1.0,1.5,8.070882,0.737653,12.58285,13.07,0.829615549662488,0.0,6.6,310.0,274.0,455.0
23.9,1.0,0.0,11.066207,0.990429,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,0.0,0.0,0.0
5.5,1.0,1.2,10.138165,1.038739,11.9702,12.924,0.5631,7.582,8.4084,257.0,198.0,326.0
18.9,1.0,0.0,10.930452,1.129054,12.431,12.877,0.72,7.784,7.895,0.0,0.0,0.0
7.5,1.0,1.2,9.595129,1.007111,12.817,13.072,0.6,10.231,10.494,319.0,177.0,324.0
1.8,2.0,0.0,10.751786,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,370.0,422.0,447.0
18.9,1.0,0.0,10.67634,1.100012,12.1144,13.0492,0.7418,8.4078,8.9299,0.0,0.0,0.0
6.5,1.0,1.2,8.834424,0.914117,12.1574,13.1165,0.7816,8.3222,8.5354,287.0,172.0,308.0
6.5,1.0,1.2,8.974806,0.924556,12.0527,12.6302,0.5001,7.9714,8.4276,235.0,316.0,127.0
32.5,1.0,1.2,11.943026,1.268367,12.3994,13.2226,0.6007,9.8201,10.211,78.0,194.0,95.0
5.5,1.0,0.0,13.098378,1.241806,10.677,12.033,0.78,8.884,10.271,235.0,198.0,326.0
10.7,1.0,0.8,9.283593,0.981889,12.4255,13.2538,0.5604,4.2304,4.6582,318.0,187.0,320.0
40.0,1.0,0.8,9.503661,0.910666,11.2764,12.2725,0.8324,6.7095,9.6798,150.0,196.0,70.0
33.2,1.0,0.0,11.773579,1.131167,11.4099,12.289,0.8564,9.2829,9.5372,17.0,32.0,320.0
25.4,1.0,0.8,7.052935,0.762667,12.5821,13.403,0.681,8.1616,8.6544,0.0,142.0,0.0
42.0,1.0,1.2,9.126383,0.921269,11.9645,12.5938,0.6275,8.8426,9.6217,179.0,323.0,72.0
6.5,1.0,1.2,9.127424,1.060865,14.082,14.254,0.6,8.1407,8.728247772511848,287.0,169.0,308.0
6.5,1.0,1.2,10.913648,1.135799,11.828,12.882,0.6169,7.6236,9.1151,287.0,169.0,308.0
40.0,1.0,0.8,9.371921,0.961472,11.687,12.6886,0.621,7.7397,7.8535,155.0,196.0,70.0
40.0,1.0,0.8,8.286244,0.843767,12.293,12.88,0.753,7.275,7.55,155.0,155.0,277.0
33.2,1.0,0.0,9.330235,0.998613,11.8293,13.2738,0.7114,9.5835,11.1029,160.0,70.0,228.0
3.5,2.0,0.0,9.344991,1.057002,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,288.0,305.0,373.0
10.8,1.0,1.2,11.678902,1.306185,12.8489,13.6334,0.5736,8.1326,8.4023,0.0,271.0,173.0
8.0,1.0,1.2,10.39993,1.121638,12.4739,13.1775,0.5002,7.8087,8.9256,259.0,220.0,382.0
16.5,1.0,1.2,8.973986,1.054066,13.785,14.249,0.61,7.215,7.463,60.0,188.0,244.0
27.0,1.0,0.8,8.279542,0.863651,12.1551,12.8571,0.7028,9.5478,9.9384,18.0,37.0,90.0
25.0,1.0,0.0,8.694393,0.978355,12.8554,13.771,0.6653,7.9295,8.5747,0.0,0.0,0.0
16.5,1.0,1.2,10.250657,1.078064,12.124,13.1122,0.8604,7.3787,7.7546,35.0,130.0,399.0
31.5,1.0,0.8,8.429079,0.97091,12.842,14.0941,0.65,7.205,7.752,0.0,0.0,0.0
4.5,2.0,0.0,10.600704,1.057002,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,289.0,348.0,455.0
7.5,1.0,0.0,11.787917,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,307.0,335.0,414.0
40.0,1.0,0.8,8.078618,0.814585,11.8801,12.555,0.6155,7.6913,8.8798,122.0,178.0,70.0
25.0,1.0,0.0,9.151069,0.975732,12.2044,13.2571,0.7237,8.1429,9.5887,0.0,0.0,0.0
16.5,1.0,1.2,9.666328,1.081472,12.9137,13.8356,0.8013,8.2709,8.7234,17.0,130.0,399.0
42.0,1.0,1.0,8.061568,0.87771,12.6253,13.3953,0.7262,8.387,8.6138,132.0,211.0,122.0
34.7,1.0,1.8,9.19959,0.971724,12.2664,12.9988,0.6482,8.5514,8.9309,126.0,209.0,77.0
14.0,1.0,0.0,7.889375,0.840834,12.3289,13.4813,0.928,7.6882,8.1408,0.0,0.0,0.0
31.5,1.0,0.8,8.743445,1.041714,13.8306,14.5536,0.5377,8.1745,8.4106,0.0,0.0,0.0
18.9,1.0,0.0,11.813605,1.247627,12.2195,13.3786,0.8929,8.1818,9.056,0.0,44.0,0.0
43.7,1.0,0.0,10.889401,1.115893,12.1442,12.8851,0.7832,8.1108,8.4553,0.0,0.0,152.0
47.6,1.0,0.0,7.898277,0.86033,12.6707,13.5273,0.7108,7.3031,7.5349,0.0,7.0,85.0
22.0,1.0,0.0,9.73481,1.029666,12.3411,13.3488,0.8389,8.7805,8.9307,0.0,50.0,0.0
16.5,1.0,1.2,9.006488,1.062492,13.6588,14.6388,0.6751,5.0162,5.4196,17.0,130.0,399.0
31.5,1.0,0.8,9.706617,1.048223,12.263,13.3713,0.625,7.703,8.471,0.0,0.0,0.0
12.0,1.0,0.8,11.145429,1.066367,11.3084,12.1506,0.8431,9.3865,9.6156,250.0,241.0,103.0
18.9,1.0,0.0,9.950402,1.009764,12.0989,12.9309,0.9843,8.6756,8.9519,0.0,0.0,0.0
