NOME,FAZ,TAL,dosismad,semsmad,edad,cortes,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,sacarosa_nivel,TCH_nivel
SAN MIGUEL CARVAJAL,80426,20,1.0,8.1,12.0,5,2.2,13.4,11,202011,139,47,3,3.2,Alto,Medio
SAN MIGUEL CARVAJAL,80426,21,1.0,7.1,12.4,1,1.6,12.5,4,201904,168,0,3,3.2,Medio,Alto
SAN MIGUEL CARVAJAL,80426,21,1.0,5.7,11.8,2,1.3,13.4,3,202003,158,82,3,3.2,Alto,Alto
SAN MIGUEL CARVAJAL,80426,22,1.0,6.9,12.3,1,1.3,12.7,4,201904,148,0,3,3.2,Medio,Medio
SAN MIGUEL CARVAJAL,80426,22,1.0,5.7,11.8,2,1.4,13.3,3,202003,138,97,3,3.2,Alto,Medio
SAN MIGUEL CARVAJAL,80426,23,1.0,6.9,13.3,1,4.9,12.7,4,201904,171,0,3,3.2,Medio,Alto
SAN MIGUEL CARVAJAL,80426,23,1.0,5.6,11.8,2,1.6,12.7,3,202003,142,97,3,3.2,Medio,Medio
SAN MIGUEL CARVAJAL,80426,24,1.2,8.7,13.7,1,4.8,12.5,8,201708,173,116,3,3.8,Medio,Alto
SAN MIGUEL CARVAJAL,80426,24,1.0,9.0,12.2,2,2.2,13.4,8,201808,153,103,3,3.8,Alto,Medio
SAN MIGUEL CARVAJAL,80426,24,1.2,7.7,11.6,3,2.0,11.8,8,201908,164,0,3,2.4,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,24,0.8,7.6,11.8,4,2.1,12.1,8,202008,168,43,3,1.9,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,25,1.0,4.6,12.1,2,1.8,13.0,10,201610,145,0,3,3.0,Medio,Medio
SAN MIGUEL CARVAJAL,80426,25,1.2,7.1,12.8,3,2.0,12.3,11,201711,144,0,3,4.7,Bajo,Medio
SAN MIGUEL CARVAJAL,80426,25,1.1,9.0,12.0,4,2.0,12.5,11,201811,125,67,3,3.0,Medio,Bajo
SAN MIGUEL CARVAJAL,80426,25,1.0,9.6,11.9,5,2.1,12.3,11,201911,117,0,3,3.7,Bajo,Bajo
SAN MIGUEL CARVAJAL,80426,25,1.0,10.3,12.0,6,2.4,13.7,11,202011,119,65,3,3.2,Alto,Bajo
SAN MIGUEL CARVAJAL,80426,26,1.4,8.0,11.8,2,1.7,11.9,6,201806,157,153,3,5.1,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,26,1.0,10.4,12.4,3,1.8,11.9,6,201906,172,0,3,2.4,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,26,0.8,7.4,11.9,4,1.8,11.7,6,202006,169,67,3,1.8,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,28,1.0,9.6,11.6,2,2.2,12.2,11,201911,120,0,3,3.7,Bajo,Bajo
SAN MIGUEL CARVAJAL,80426,28,1.0,8.0,11.5,3,1.9,12.9,11,202011,120,38,3,3.2,Medio,Bajo
SAN MIGUEL CARVAJAL,80426,29,1.5,17.6,16.7,3,10.7,11.2,1,201801,185,195,3,3.0,Bajo,Alto
SAN MIGUEL CARVAJAL,80426,29,0.8,6.6,11.4,4,1.6,12.7,1,201901,161,0,3,2.1,Medio,Alto
SAN MIGUEL CARVAJAL,80426,29,0.8,6.1,11.6,5,1.7,12.2,1,202001,132,0,3,3.0,Bajo,Bajo
SAN MIGUEL CARVAJAL,80426,29,0.8,7.1,12.3,6,1.5,11.6,1,202101,150,24,3,5.3,Bajo,Medio
SAN MIGUEL CARVAJAL,80426,30,0.8,6.7,11.5,4,5.5,12.0,1,201901,129,0,3,2.1,Bajo,Bajo
SAN MIGUEL CARVAJAL,80426,30,0.8,6.3,11.6,5,2.4,12.0,1,202001,127,0,3,3.0,Bajo,Bajo
SAN MIGUEL CARVAJAL,80426,30,0.8,7.4,12.3,6,1.6,13.3,1,202101,142,24,3,5.3,Alto,Medio
SAN MIGUEL CARVAJAL,80426,31,1.3,8.3,12.4,2,2.5,13.0,10,201810,144,151,3,3.6,Medio,Medio
SAN MIGUEL CARVAJAL,80426,31,1.0,12.1,13.2,3,1.7,12.3,11,201911,131,0,3,3.7,Bajo,Bajo
SAN MIGUEL CARVAJAL,80426,31,1.0,10.4,12.0,4,2.1,13.5,11,202011,141,65,3,3.2,Alto,Medio
SAN MIGUEL CARVAJAL,80426,32,1.0,9.6,12.2,2,4.6,13.0,11,201911,136,0,3,3.7,Medio,Medio
SAN MIGUEL CARVAJAL,80426,32,1.0,8.0,12.0,3,3.0,13.9,11,202011,126,47,3,3.2,Alto,Bajo
SAN MIGUEL II,81028,2,1.0,7.9,13.4,1,2.2,11.7,1,201701,165,319,3,5.9,Bajo,Alto
SAN MIGUEL II,81028,2,0.8,5.7,11.8,3,2.2,13.2,3,201903,137,0,3,3.1,Alto,Medio
SAN MIGUEL II,81028,3,0.8,5.9,12.3,1,3.3,11.2,4,201904,174,0,3,5.0,Bajo,Alto
SAN MIGUEL II,81028,3,0.6,5.1,11.2,2,2.0,12.4,3,202003,130,52,3,5.0,Bajo,Bajo
SAN MIGUEL II,81028,003A,0.8,10.3,13.5,1,2.7,12.8,8,201908,157,0,3,5.0,Medio,Alto
SAN MIGUEL II,81028,003A,0.8,6.1,11.9,2,3.4,11.4,8,202008,181,45,3,4.2,Bajo,Alto
SAN MIGUEL II,81028,4,0.8,6.1,12.2,2,2.1,12.4,7,201907,174,0,3,5.0,Bajo,Alto
SAN MIGUEL II,81028,4,0.8,5.3,12.1,3,2.4,11.5,7,202007,160,100,3,4.2,Bajo,Alto
SAN MIGUEL II,81028,7,0.8,13.7,13.9,1,2.1,12.5,7,201907,167,0,3,5.0,Medio,Alto
SAN MIGUEL II,81028,7,0.8,4.9,12.1,2,2.4,11.9,7,202007,159,92,3,4.2,Bajo,Alto
SAN MIGUEL II,81028,8,0.8,10.4,13.4,1,2.3,13.1,8,201908,165,0,3,5.0,Medio,Alto
SAN MIGUEL II,81028,8,0.8,6.3,11.9,2,2.9,12.3,8,202008,168,45,3,4.2,Bajo,Alto
SAN MIGUEL II,81028,008A,0.8,14.1,13.8,1,1.8,11.7,7,201907,137,0,3,6.2,Bajo,Medio
SAN PABLO AZCARATE,80151,001C,1.0,8.9,12.7,5,30.2,11.3,11,202011,69,145,2,4.1,Bajo,Bajo
SAN PABLO AZCARATE,80151,003B,1.3,12.7,13.1,2,40.4,12.7,8,201808,157,183,2,1.7,Medio,Alto
SAN PABLO AZCARATE,80151,003B,1.2,18.6,14.8,3,2.3,13.2,10,201910,130,353,2,2.7,Alto,Bajo
SAN PABLO AZCARATE,80151,003B,1.2,8.4,12.1,4,2.3,12.3,11,202011,131,125,2,4.1,Bajo,Bajo
SAN PABLO AZCARATE,80151,4,0.8,10.9,12.5,2,15.3,12.7,10,202010,142,89,2,5.0,Medio,Medio
SAN PABLO AZCARATE,80151,5,1.2,12.4,14.0,1,2.1,13.8,10,201910,137,322,2,2.7,Alto,Medio
SAN PABLO AZCARATE,80151,5,1.2,8.6,12.1,2,2.4,14.0,11,202011,110,125,2,4.1,Alto,Bajo
SAN PABLO AZCARATE,80151,010A,1.5,9.4,12.0,2,2.1,12.8,8,201808,161,51,2,2.3,Medio,Alto
SAN PABLO AZCARATE,80151,11,1.5,9.6,12.2,2,55.2,13.2,8,201808,135,51,2,1.7,Alto,Medio
SAN PABLO AZCARATE,80151,11,1.2,18.6,14.8,3,2.2,12.4,10,201910,130,348,2,2.7,Bajo,Bajo
SAN PABLO SILCA,80978,1,1.0,9.1,14.7,2,2.9,12.0,12,201712,175,327,3,5.8,Bajo,Alto
SAN PABLO SILCA,80978,1,0.5,9.9,12.3,3,2.8,11.7,12,201912,158,0,3,3.2,Bajo,Alto
SAN PABLO SILCA,80978,1,0.8,14.3,13.0,4,3.0,13.2,1,202101,158,52,3,3.2,Alto,Alto
SAN PABLO SILCA,80978,001A,1.0,15.0,14.4,1,4.0,12.9,2,201702,158,0,3,10.6,Medio,Alto
SAN PABLO SILCA,80978,001A,0.8,13.0,13.1,3,2.3,12.7,7,201907,130,0,3,2.5,Medio,Bajo
SAN PABLO SILCA,80978,001A,0.8,9.6,12.4,4,2.9,12.2,8,202008,147,157,3,4.1,Bajo,Medio
SAN PABLO SILCA,80978,2,1.0,15.1,15.1,1,2.9,12.4,7,201707,173,306,3,10.3,Bajo,Alto
SAN PABLO SILCA,80978,2,0.6,9.6,12.1,2,2.7,13.4,7,201807,121,38,3,13.4,Alto,Bajo
SAN PABLO SILCA,80978,2,0.8,8.7,11.9,3,2.7,12.9,7,201907,126,0,3,2.5,Medio,Bajo
SAN PABLO SILCA,80978,2,0.8,10.0,12.5,4,2.2,12.5,8,202008,130,152,3,4.4,Medio,Bajo
SAN PABLO SILCA,80978,002A,0.8,13.1,13.0,3,2.6,12.5,7,201907,136,0,3,8.4,Medio,Medio
SAN RAFAEL 2 ARANGO,81113,001A,1.2,11.6,13.7,1,2.4,13.1,9,201709,168,84,3,12.3,Medio,Alto
SAN RAFAEL 2 ARANGO,81113,4,0.3,7.9,12.4,3,1.8,13.3,9,201909,163,0,3,4.8,Alto,Alto
SAN RAFAEL 2 ARANGO,81113,4,0.8,6.9,12.5,4,2.5,13.4,10,202010,135,0,3,9.9,Alto,Medio
SANTA ANA,80396,1,1.0,8.9,14.0,1,4.0,11.8,12,201712,159,367,3,7.9,Bajo,Alto
SANTA ANA,80396,1,0.5,6.9,11.8,3,5.4,11.8,12,201912,128,0,3,6.1,Bajo,Bajo
SANTA ANA,80396,1,1.0,8.4,12.3,4,2.9,11.8,12,202012,132,68,3,4.2,Bajo,Bajo
SANTA ANA,80396,002A,1.0,8.6,15.7,1,3.0,11.6,12,201712,181,417,3,11.4,Bajo,Alto
SANTA ANA,80396,002A,0.5,6.6,11.7,3,2.5,11.7,12,201912,133,0,3,6.1,Bajo,Bajo
SANTA ANA,80396,002A,1.0,8.3,12.4,4,2.9,13.0,12,202012,122,68,3,4.2,Medio,Bajo
SANTA ANA,80396,4,0.8,14.3,15.2,1,3.6,13.3,9,201709,187,228,3,6.9,Alto,Alto
SANTA ANA,80396,4,0.6,9.0,12.1,2,2.6,13.3,9,201809,150,90,3,7.8,Alto,Medio
SANTA ANA,80396,4,0.8,9.6,12.6,4,2.2,12.7,11,202011,137,23,3,4.2,Medio,Medio
SANTA ANA,80396,5,1.0,13.9,14.5,1,2.6,12.5,7,201707,180,345,3,6.9,Medio,Alto
SANTA ANA,80396,5,0.6,9.3,12.1,2,2.2,12.8,7,201807,170,24,3,7.8,Medio,Alto
SANTA ANA,80396,5,0.8,8.0,12.0,3,2.6,12.2,7,201907,155,0,3,7.6,Bajo,Alto
SANTA ANA,80396,5,0.8,4.7,11.5,4,2.7,11.3,7,202007,162,59,3,6.1,Bajo,Alto
SANTA ANA,80396,6,1.0,5.3,12.8,1,2.4,13.4,10,201510,163,0,3,14.8,Alto,Alto
SANTA ANA,80396,6,1.0,9.3,13.4,3,2.3,12.5,12,201712,153,352,3,7.9,Medio,Medio
SANTA ANA,80396,6,0.6,8.3,11.8,4,2.3,12.5,12,201812,151,0,3,3.2,Medio,Medio
SANTA ANA,80396,6,0.5,7.1,11.8,5,2.6,12.7,12,201912,145,0,3,6.1,Medio,Medio
SANTA ANA,80396,6,1.0,8.1,12.2,6,2.2,12.7,12,202012,141,68,3,4.2,Medio,Medio
SANTA ANA,80396,7,0.6,8.4,13.2,1,2.8,13.4,10,201810,178,77,3,7.8,Alto,Alto
SANTA ANA,80396,7,1.0,8.0,12.2,3,3.2,12.6,12,202012,139,72,3,4.2,Medio,Medio
SANTA ANA,80396,8,1.0,13.6,15.0,1,3.7,12.2,7,201707,178,374,3,10.7,Bajo,Alto
SANTA ANA,80396,8,0.6,9.1,12.1,2,2.9,12.9,7,201807,140,52,3,8.9,Medio,Medio
SANTA ANA,80396,8,0.8,7.4,12.0,4,2.1,11.3,7,202007,152,102,3,6.1,Bajo,Medio
SANTA ANA,80396,008A,1.0,9.0,14.6,2,2.8,12.7,12,201712,177,367,3,7.9,Medio,Alto
SANTA ANA,80396,008A,0.6,7.9,11.8,3,2.6,12.0,12,201812,130,0,3,3.2,Bajo,Bajo
SANTA ANA,80396,008A,0.5,7.3,11.9,4,2.8,12.3,12,201912,132,0,3,6.1,Bajo,Bajo
SANTA ANA,80396,008A,1.0,8.4,12.2,5,2.4,13.4,12,202012,147,68,3,4.2,Alto,Medio
SANTA ANA,80396,9,1.0,4.3,12.3,1,2.0,13.6,3,201603,162,0,3,10.4,Alto,Alto
SANTA ANA,80396,9,1.0,19.3,14.2,2,3.1,12.8,6,201706,172,311,3,6.8,Medio,Alto
SANTA ANA,80396,9,0.8,10.1,12.6,3,2.8,13.3,6,201806,125,188,3,7.9,Alto,Bajo
SANTA ANA,80396,9,0.8,5.0,11.4,5,3.2,11.7,7,202007,168,68,3,6.1,Bajo,Alto
SANTA ANA,80396,009A,0.8,10.3,12.7,2,2.7,13.0,6,201806,156,203,3,7.9,Medio,Alto
SANTA ANA,80396,10,0.8,7.6,12.8,1,2.1,14.4,3,201603,131,0,3,10.4,Alto,Bajo
SANTA ANA,80396,10,1.0,11.6,12.7,2,2.8,12.8,4,201704,187,172,3,6.8,Medio,Alto
SANTA ANA,80396,10,0.6,14.0,14.1,3,2.8,13.7,6,201806,140,335,3,7.8,Alto,Medio
SANTA ANA,80396,10,0.8,13.9,13.5,4,2.6,12.2,7,201907,147,0,3,7.6,Bajo,Medio
SANTA ANA,80396,11,1.0,4.3,12.3,1,3.4,12.5,3,201603,147,0,3,10.4,Medio,Medio
SANTA ANA,80396,11,1.0,19.6,14.3,2,2.8,12.4,6,201706,156,311,3,6.8,Bajo,Alto
SANTA ANA,80396,11,0.8,8.9,12.3,3,2.5,13.0,6,201806,139,172,3,7.7,Medio,Medio
SANTA ANA,80396,11,0.8,5.3,11.6,5,10.4,11.5,7,202007,155,68,3,6.1,Bajo,Alto
SANTA ANA,80396,011A,0.6,9.3,13.4,1,3.9,13.2,9,201809,155,102,3,7.8,Alto,Alto
SANTA ANA,80396,011A,0.8,9.4,12.4,3,2.8,13.2,11,202011,137,20,3,4.2,Alto,Medio
SANTA ANA,80396,12,0.6,9.0,13.3,1,3.0,13.2,11,201811,171,90,3,3.2,Alto,Alto
SANTA ANA,80396,12,0.8,7.9,13.1,2,2.8,11.4,12,201912,145,0,3,6.1,Bajo,Medio
SANTA ANA,80396,12,1.0,8.7,12.2,3,3.1,13.5,12,202012,120,68,3,4.2,Alto,Bajo
SANTA ANA,80396,13,0.6,7.3,12.1,2,3.5,12.3,7,201807,131,83,3,7.8,Bajo,Bajo
SANTA ANA,80396,013A,0.6,8.6,13.3,1,2.6,13.1,12,201812,147,49,3,3.2,Medio,Medio
SANTA ANA,80396,013A,0.5,9.0,12.2,2,2.6,12.5,12,201912,132,0,3,6.1,Medio,Bajo
SANTA ANA,80396,013A,1.0,8.4,11.9,3,2.7,13.6,12,202012,133,68,3,4.2,Alto,Bajo
SANTA ANA,80396,013B,0.8,21.1,12.8,1,3.4,13.3,9,201709,144,65,3,6.9,Alto,Medio
SANTA ANA,80396,013B,0.6,8.7,12.1,2,2.7,12.9,9,201809,124,90,3,7.8,Medio,Bajo
SANTA ANA,80396,013B,0.8,13.1,12.8,3,2.9,14.2,10,201910,125,0,3,6.1,Alto,Bajo
SANTA ANA,80396,013B,0.8,9.3,12.4,4,2.1,13.8,10,202010,117,23,3,4.2,Alto,Bajo
SANTA ANA,80396,013D,1.0,4.0,12.1,1,2.5,14.8,3,201603,122,0,3,10.4,Alto,Bajo
SANTA ANA,80396,013D,1.0,24.1,15.4,2,3.1,13.1,7,201707,146,374,3,6.8,Medio,Medio
SANTA ANA,80396,013D,0.6,7.3,12.2,3,3.1,14.0,7,201807,119,83,3,7.8,Alto,Bajo
SANTA ANA,80396,013D,0.8,7.7,12.0,5,3.2,11.8,7,202007,127,97,3,6.1,Bajo,Bajo
SANTA ANA,80396,14,0.6,8.7,13.0,1,2.9,13.4,10,201810,170,90,3,3.2,Alto,Alto
SANTA ANA,80396,14,0.8,9.3,13.5,2,3.0,12.1,12,201912,143,0,3,6.1,Bajo,Medio
SANTA ANA,80396,14,1.0,8.6,11.9,3,2.5,13.2,12,202012,128,68,3,4.2,Alto,Bajo
SANTA ANA,80396,014B,1.0,8.6,11.9,3,2.3,13.1,12,202012,123,68,3,4.2,Medio,Bajo
SANTA ANA,80396,15,0.8,6.9,13.1,1,2.5,12.0,12,201912,167,0,3,6.1,Bajo,Alto
SANTA ANA,80396,15,1.0,8.9,12.5,2,3.3,13.4,12,202012,129,68,3,4.2,Alto,Bajo
SANTA ANA,80396,17,0.8,13.3,14.0,1,2.5,13.7,10,201910,147,0,3,4.3,Alto,Medio
SANTA ANA,80396,17,0.8,9.0,12.3,2,1.9,13.0,10,202010,161,20,3,4.2,Medio,Alto
SANTA ELENA,80653,1,1.0,4.9,11.5,1,7.6,12.6,4,201904,128,0,3,2.1,Medio,Bajo
SANTA ELENA,80653,2,1.0,5.3,12.7,1,3.3,12.4,5,201905,136,0,3,3.0,Bajo,Medio
SANTA ELENA,80653,2,0.8,6.4,11.5,2,8.1,12.5,4,202004,103,75,3,0.8,Medio,Bajo
SANTA ELENA,80653,3,1.0,5.4,12.7,1,3.4,12.2,5,201905,137,0,3,0.9,Bajo,Medio
SANTA ELENA,80653,3,0.8,6.1,11.4,2,3.6,13.0,4,202004,117,63,3,0.8,Medio,Bajo
SANTA ELENA,80653,6,0.8,6.7,12.1,4,3.8,13.2,11,201511,119,167,3,2.0,Alto,Bajo
SANTA ELENA,80653,9,1.0,5.0,13.0,1,3.3,12.3,4,201904,144,0,3,2.0,Bajo,Medio
SANTA ELENA,80653,9,0.8,5.9,11.5,2,3.7,13.5,4,202004,122,63,3,0.8,Alto,Bajo
SANTA ELENA,80653,11,1.1,5.6,12.7,1,3.2,11.2,5,201905,127,0,3,2.0,Bajo,Bajo
SANTA ELENA,80653,11,0.8,5.7,11.3,2,4.5,13.0,4,202004,122,94,3,0.8,Medio,Bajo
SANTA ELENA,80653,12,0.8,6.3,12.8,1,4.3,12.4,6,202006,136,232,3,1.1,Bajo,Medio
SANTA ELENA,80653,13,0.8,5.4,12.6,1,10.2,12.2,6,202006,133,232,3,0.5,Bajo,Bajo
SANTA ELENA,80653,14,1.2,7.1,11.4,3,4.4,12.4,11,201811,131,0,3,3.2,Bajo,Bajo
SANTA ELENA,80653,14,1.2,6.7,11.8,4,5.4,13.4,11,201911,126,0,3,3.2,Alto,Bajo
SANTA ELENA,80653,14,0.8,18.0,14.1,5,4.6,13.6,1,202101,133,131,3,3.2,Alto,Bajo
SANTA ELENA,80653,15,1.2,7.6,11.6,3,4.3,12.5,12,201812,136,0,3,3.2,Medio,Medio
SANTA ELENA,80653,15,0.5,6.4,11.6,4,4.2,12.8,11,201911,140,0,3,3.2,Medio,Medio
SANTA ELENA,80653,15,0.8,16.0,13.7,5,4.1,13.2,1,202101,139,161,3,3.2,Alto,Medio
SANTA ELENA,80653,16,1.2,7.9,11.7,3,3.8,13.9,12,201812,112,0,3,3.2,Alto,Bajo
SANTA ELENA,80653,16,1.0,6.3,11.6,4,3.9,12.9,11,201911,131,0,3,3.2,Medio,Bajo
SANTA ELENA,80653,17,1.2,7.7,11.7,3,4.2,13.0,12,201812,146,0,3,3.2,Medio,Medio
SANTA ELENA,80653,17,1.2,5.9,11.5,4,4.0,13.5,11,201911,134,0,3,3.2,Alto,Medio
SANTA ELENA,80653,17,0.8,16.9,14.0,5,3.8,13.4,1,202101,147,161,3,3.2,Alto,Medio
SANTA ELENA,80653,18,1.2,8.0,11.7,3,3.6,13.3,12,201812,126,0,3,3.2,Alto,Bajo
SANTA ELENA,80653,18,1.2,6.1,11.5,4,4.4,12.3,11,201911,119,0,3,3.2,Bajo,Bajo
SANTA ELENA,80653,18,0.8,17.0,14.0,5,3.7,13.5,1,202101,130,161,3,3.2,Alto,Bajo
SANTA ELENA,80653,19,1.2,6.9,11.6,3,4.0,12.3,11,201811,147,0,3,3.2,Bajo,Medio
SANTA ELENA,80653,19,0.8,16.3,13.9,5,4.0,13.3,1,202101,143,161,3,3.2,Alto,Medio
SANTA LIBRADA ARAGON,81489,2,0.8,8.6,15.1,1,3.8,11.3,6,202006,168,0,3,2.7,Bajo,Alto
SANTA LIBRADA ARAGON,81489,3,0.8,8.9,13.3,1,3.7,11.3,6,202006,110,0,3,2.6,Bajo,Bajo
SANTA LIBRADA ARAGON,81489,4,1.0,7.7,16.2,1,3.6,11.4,12,201912,179,0,3,5.7,Bajo,Alto
SANTA LIBRADA ARAGON,81489,004A,1.0,8.3,16.3,1,5.1,11.1,1,202001,194,0,3,5.6,Bajo,Alto
SANTA LIBRADA ARAGON,81489,5,1.0,7.4,15.2,1,5.1,12.6,12,201912,142,0,3,5.6,Medio,Medio
SANTA LIBRADA ARAGON,81489,6,1.0,7.0,13.8,1,4.2,13.0,12,201912,131,0,3,3.2,Medio,Bajo
SANTA LIBRADA ARAGON,81489,7,0.6,9.0,13.2,2,4.1,12.4,3,202003,138,0,3,5.6,Bajo,Medio
SANTA MARTHA  JARAMILLO,81191,1,1.0,8.0,12.7,6,4.2,13.7,10,201910,117,0,3,4.3,Alto,Bajo
SANTA MARTHA  JARAMILLO,81191,2,0.5,13.7,14.1,7,5.4,12.3,11,201911,112,0,3,3.2,Bajo,Bajo
SANTA MARTHA  JARAMILLO,81191,3,0.5,14.1,14.1,6,3.8,12.3,11,201911,120,0,3,3.2,Bajo,Bajo
SANTA MARTHA  JARAMILLO,81191,3,1.2,17.7,13.8,7,3.0,13.3,1,202101,119,0,3,3.2,Alto,Bajo
SANTA MARTHA  JARAMILLO,81191,10,0.8,6.0,13.7,2,6.6,13.3,5,201505,136,0,3,3.2,Alto,Medio
SANTA MARTHA  JARAMILLO,81191,10,1.0,8.0,12.1,3,3.8,12.3,5,201605,113,0,3,2.7,Bajo,Bajo
SANTA MARTHA  JARAMILLO,81191,21,0.8,5.7,13.3,1,4.4,13.0,4,201504,162,0,3,3.2,Medio,Alto
SANTA MARTHA  JARAMILLO,81191,21,1.0,7.0,12.1,2,3.5,13.4,5,201605,131,0,3,2.6,Alto,Bajo
SANTA MARTHA  JARAMILLO,81191,30,0.8,5.9,13.3,2,5.1,13.3,4,201504,119,0,3,3.2,Alto,Bajo
SANTA MARTHA  JARAMILLO,81191,30,1.0,8.1,12.1,3,4.6,11.9,5,201605,104,0,3,3.8,Bajo,Bajo
SANTA MARTHA SEIGO,81147,1,0.6,12.0,11.6,1,3.3,13.9,10,201910,139,0,3,2.7,Alto,Medio
SANTA MARTHA SEIGO,81147,1,0.8,6.4,11.6,2,2.1,12.4,9,202009,129,0,3,4.4,Bajo,Bajo
SANTA MARTHA SEIGO,81147,3,0.8,9.4,11.8,5,3.2,14.1,10,201810,162,0,3,2.5,Alto,Alto
SANTA MARTHA SEIGO,81147,3,0.6,12.6,11.7,6,0.6,14.6,10,201910,226,0,3,2.7,Alto,Alto
SOLEDAD CLARA Y  CECILIA ,80201,003A,1.5,6.7,11.9,3,42.2,12.3,5,201805,140,344,2,5.0,Bajo,Medio
SOLEDAD CLARA Y  CECILIA ,80201,003A,1.4,8.1,12.1,4,2.3,12.1,6,201906,130,286,2,3.0,Bajo,Bajo
SOLEDAD CLARA Y  CECILIA ,80201,003A,0.8,5.1,11.8,5,1.1,12.2,5,202005,145,144,2,1.9,Bajo,Medio
SOLEDAD PARAISO,80140,2,1.2,9.1,13.6,5,2.4,13.2,12,201912,133,219,2,3.2,Alto,Bajo
SOLEDAD PARAISO,80140,3,1.2,4.1,12.9,1,20.7,10.7,8,201708,189,148,2,4.2,Bajo,Alto
SOLEDAD PARAISO,80140,3,0.5,12.7,11.8,4,5.4,11.7,9,202009,147,70,2,7.0,Bajo,Medio
SOLEDAD PARAISO,80140,003C,1.4,10.3,12.4,3,1.2,12.4,9,201909,148,82,2,4.9,Bajo,Medio
SOLEDAD PARAISO,80140,5,1.2,12.4,14.4,5,2.4,12.9,1,202001,143,258,2,3.2,Medio,Medio
SOLEDAD PARAISO,80140,5,0.8,5.7,12.2,6,1.8,12.0,1,202101,152,132,2,3.2,Bajo,Medio
SOLEDAD PARAISO,80140,6,1.4,10.4,12.2,3,1.9,12.2,9,201909,148,77,2,6.6,Bajo,Medio
SOLEDAD PARAISO,80140,6,0.5,12.6,11.8,4,2.0,12.1,9,202009,120,70,2,22.6,Bajo,Bajo
TONCHALA,80382,1,0.8,10.0,15.0,4,2.9,12.5,7,201707,159,0,3,5.9,Medio,Alto
TONCHALA,80382,1,0.8,8.6,12.7,5,3.3,13.0,7,201807,144,112,3,3.8,Medio,Medio
VENECIA  INESA,81362,20,0.8,7.7,13.8,1,2.2,13.7,10,202010,159,3,3,10.8,Alto,Alto
VENECIA  INESA,81362,240,0.8,8.4,12.5,3,19.3,12.6,1,202101,153,0,3,4.4,Medio,Medio
VENECIA  INESA,81362,442,0.7,8.6,12.7,6,1.6,12.3,5,201905,118,0,3,2.8,Bajo,Bajo
VENECIA  INESA,81362,442,0.8,7.6,12.1,7,2.1,13.5,5,202005,115,52,3,5.7,Alto,Bajo
VENECIA  INESA,81362,760,0.7,8.4,13.4,1,2.2,12.6,5,201905,181,0,3,2.8,Medio,Alto
VENECIA  INESA,81362,760,0.8,6.3,11.9,2,1.9,12.2,5,202005,155,42,3,5.8,Bajo,Alto
VENECIA  INESA,81362,771,0.8,10.4,13.6,1,2.4,11.5,6,201706,188,0,3,7.1,Bajo,Alto
VENECIA  INESA,81362,771,0.8,6.0,12.7,2,2.3,13.1,7,201807,165,0,3,6.4,Medio,Alto
VENECIA  INESA,81362,771,0.8,9.1,12.5,3,2.2,12.5,7,201907,148,0,3,2.8,Medio,Medio
VENECIA  INESA,81362,772,0.8,10.3,13.7,1,2.7,12.5,2,201902,72,0,3,2.8,Medio,Bajo
VERACRUZ,80188,4,1.4,19.1,15.4,1,3.8,12.9,12,201812,152,688,2,5.0,Medio,Medio
VERACRUZ,80188,4,1.4,14.6,14.1,2,4.1,12.6,2,202002,132,287,2,1.8,Medio,Bajo
VERACRUZ,80188,6,1.4,15.0,14.2,2,3.3,13.1,3,202003,134,291,2,3.3,Medio,Medio
VILLA CLARA,82511,1,0.8,8.6,13.3,1,2.1,13.5,10,201810,176,157,2,6.0,Alto,Alto
VILLA CLARA,82511,1,1.2,7.7,11.9,2,2.2,12.9,10,201910,161,215,2,2.1,Medio,Alto
VILLA CLARA,82511,1,1.0,11.0,12.8,3,1.9,13.9,11,202011,167,127,2,4.4,Alto,Alto
VILLA CLARA,82511,2,1.2,10.7,13.5,1,2.0,13.1,5,201905,184,353,2,2.7,Medio,Alto
VILLA CLARA,82511,2,0.8,2.6,11.8,2,2.1,11.8,5,202005,160,159,2,2.8,Bajo,Alto
VILLA DEL LAGO,81053,3,0.5,11.4,14.2,1,22.4,11.1,1,202001,123,0,3,10.0,Bajo,Bajo
VILLA DEL LAGO,81053,4,1.0,10.7,14.1,1,15.8,10.9,1,202001,131,0,3,10.0,Bajo,Bajo
VILLA INES,80285,001A,1.2,5.3,12.4,1,3.0,12.9,4,201904,178,114,2,3.4,Medio,Alto
VILLA INES,80285,001A,1.2,6.0,11.7,2,2.0,13.5,3,202003,159,38,2,4.5,Alto,Alto
VILLA INES,80285,2,1.8,9.1,12.8,2,2.5,11.8,6,201706,176,235,2,16.1,Bajo,Alto
VILLA INES,80285,2,1.3,8.1,12.0,3,4.9,12.3,6,201806,152,126,2,4.8,Bajo,Medio
VILLA INES,80285,2,1.2,4.0,11.1,4,2.1,11.4,6,201906,176,42,2,2.8,Bajo,Alto
