Período,Ton.Azucar,%ATR,KATRHM,M3 Riego,Radiacion Solar Ciclo,Evaporacion 0-3,Evaporacion Ciclo
202205,152.823,13.4655,1683.339993,0.0,451.462,507.3,2107.1
202205,198.991,13.6301,1662.177189,0.0,437.251,410.4,1947.7
202205,263.716,12.6464,1163.825267,0.0,435.475,446.4,2449.6
202205,77.763,13.2008,940.678477,52193.7,422.789,428.8,2629.7
202205,250.342,13.277,1570.571704,146127.0,450.385,508.4,2040.3
202205,291.187,13.0192,1714.237614,0.0,436.156,409.3,1915.7
202205,253.642,14.355,1117.986518,0.0,428.396,415.4,1712.3
202205,198.19,13.2897,1532.965089,0.0,450.485,503.6,2101.4
202205,46.849,14.754,1127.683456,0.0,435.898,410.5,2169.3
202205,472.026,13.1968,1710.8309,0.0,444.574,425.8,2084.1
202205,130.536,10.9061,1508.366068,0.0,445.68,436.4,2002.0
202205,116.086,13.2144,1303.281987,0.0,434.549,433.8,2362.0
202205,108.534,13.53,1392.751788,0.0,434.557,433.6,2381.0
202205,59.318,12.824,1298.876306,0.0,437.149,435.9,1820.4
202205,221.683,13.9546,1300.420004,0.0,436.142,421.8,1864.4
202205,318.46,13.1426,1495.175999,0.0,449.623,493.5,2206.2
202205,277.696,13.3298,1657.999333,0.0,450.042,508.5,2098.3
202205,200.946,13.2848,1304.178958,0.0,450.042,508.5,2098.3
202205,325.681,13.1247,1642.705529,276711.6,450.064,507.3,2115.8
202205,31.6,12.83,1531.827801,21427.2,450.028,506.9,2131.8
202205,225.995,13.1751,1564.989809,0.0,434.315,434.4,2364.4
202205,66.627,12.1539,1584.047615,0.0,435.335,412.1,2126.3
202205,220.352,13.0019,1498.341258,0.0,450.673,512.4,2095.1
202205,109.281,12.59,1134.270054,0.0,449.84,503.6,2113.3
202205,319.97,12.9011,1082.868583,0.0,444.566,434.8,2368.0
202205,44.486,12.5487,1103.785352,0.0,415.5,405.3,2082.3
202205,29.598,11.4741,695.942889,0.0,386.594,346.0,1727.3
202205,31.24,13.741,789.376595,0.0,386.502,347.1,1711.3
202205,27.44,13.4153,815.100362,0.0,386.502,347.1,1711.3
202205,162.69,13.6905,1210.681548,148802.4,427.924,417.2,1683.6
202205,438.047,13.7629,1118.004193,250702.2,446.543,434.7,2242.8
202205,77.346,13.9351,1685.096739,0.0,449.642,503.6,2118.1
202205,65.674,14.1586,1283.887576,0.0,427.644,415.4,1726.6
202205,181.485,13.0768,1602.593001,0.0,450.516,512.7,2045.1
202205,174.079,13.7038,1562.245092,0.0,449.519,508.4,2057.0
202205,381.544,13.2226,1579.670507,0.0,449.84,513.3,2576.6
202205,242.164,13.7023,1490.338199,0.0,427.032,412.3,1689.0
202205,1.132,13.67,873.698856,0.0,386.39,348.7,1737.9
202205,0.0,13.420150826067003,1318.7037628891694,12344.4,414.795,404.8,1026.0
202205,5.195,13.07,1054.864396,0.0,446.549,434.7,2252.5
202205,108.313,13.420150826067003,1318.7037628891694,0.0,434.045,434.4,2393.5
202205,104.321,12.924,1310.256488,26001.3,426.507,417.2,1738.7
202205,32.342,12.877,1407.514377,0.0,449.497,507.3,2163.1
202205,30.024,13.072,1254.275325,11278.8,426.194,418.8,1745.9
202205,0.0,13.420150826067003,1318.7037628891694,109279.44,418.163,468.1,1415.6
202205,158.997,13.0492,1393.177024,0.0,435.35,434.5,1882.7
202205,122.494,13.1165,1158.767319,18783.9,425.703,412.3,1729.0
202205,59.348,12.6302,1133.535992,16343.7,428.392,417.2,2279.2
202205,244.605,13.2226,1579.178588,0.0,418.309,444.6,1923.7
202205,9.51,12.033,1576.127849,0.0,425.757,416.4,1760.6
202205,154.538,13.2538,1230.428976,67500.0,419.831,421.3,2179.7
202205,108.422,12.2725,1166.336826,55972.8,421.034,452.3,2481.0
202205,319.508,12.289,1446.855202,0.0,433.697,406.4,2023.0
202205,463.13,13.403,945.304926,0.0,433.007,443.7,2495.8
202205,824.529,12.5938,1149.358454,369932.4,442.516,427.9,2545.3
202205,20.086,14.254,1301.023054,7417.8,425.181,413.1,1744.6
202205,198.686,12.882,1405.896207,47757.6,425.181,413.1,1744.6
202205,210.011,12.6886,1189.165588,62398.8,442.922,431.7,2476.9
202205,52.322,12.88,1067.268247,14292.0,447.324,502.3,3146.8
202205,226.938,13.2738,1238.476834,0.0,433.488,404.7,2036.4
202205,109.475,13.420150826067003,1318.7037628891694,33163.2,419.53,470.5,1482.2
202205,454.239,13.6334,1592.231441,0.0,449.033,506.8,2124.9
202205,312.223,13.1775,1370.450835,217476.12,425.811,410.2,1808.4
202205,125.986,14.249,1278.703374,0.0,433.776,424.8,1920.8
202205,283.827,12.8571,1064.509097,0.0,441.004,457.1,2405.6
202205,387.912,13.771,1197.304978,0.0,432.844,408.1,2236.7
202205,90.234,13.1122,1344.086661,0.0,433.642,422.9,1939.5
202205,131.074,14.0941,1188.002889,0.0,439.205,440.1,2210.1
202205,109.475,13.420150826067003,1318.7037628891694,6660.0,419.282,451.8,1275.1
202205,0.0,13.420150826067003,1318.7037628891694,10764.0,417.878,402.6,1135.4
202205,314.47,12.555,1014.270547,129783.6,443.284,433.9,2480.9
202205,384.423,13.2571,1213.166446,0.0,432.073,433.3,2476.3
202205,128.041,13.8356,1337.394589,0.0,433.431,422.8,1939.9
202205,668.715,13.3953,1079.871332,246538.8,442.995,433.7,2446.3
202205,362.892,12.9988,1195.836386,265532.4,443.261,434.7,2485.0
202205,196.952,13.4813,1063.59039,0.0,424.523,402.2,1868.2
202205,204.556,14.5536,1272.486138,0.0,438.729,439.3,2212.6
202205,166.179,13.3786,1580.495027,0.0,433.614,430.7,1932.0
202205,143.682,12.8851,1403.110291,0.0,432.699,440.0,2188.9
202205,364.694,13.5273,1068.423745,0.0,442.607,439.6,2364.8
202205,107.529,13.3488,1299.480356,0.0,432.623,409.4,2233.9
202205,201.406,14.6388,1318.441869,0.0,433.349,422.8,1949.1
202205,146.492,13.3713,1297.900914,0.0,439.347,438.9,2230.5
202205,206.631,12.1506,1354.236616,43462.8,428.489,424.7,2275.9
202205,118.673,12.9309,1286.676559,0.0,434.058,434.5,1929.7
202205,27.42,12.5453,835.952411,0.0,436.425,471.5,3060.2
202205,213.817,12.7487,766.619067,0.0,445.614,490.6,3102.8
202205,141.162,12.8439,1122.452587,0.0,432.626,431.8,1905.0
202206,70.948,12.981,1508.242457,0.0,412.056,394.5,1723.6
202205,74.334,12.5196,1154.438103,0.0,381.976,313.5,1479.5
202205,166.703,13.1316,1342.77519,0.0,434.183,462.4,2034.3
202205,386.084,13.7788,1214.923907,0.0,432.62,414.5,1992.4
202205,153.087,13.9083,1262.770475,0.0,438.052,437.0,2214.1
202205,106.477,12.5939,978.589584,0.0,426.512,410.2,2155.2
202205,181.305,13.7274,1025.544958,89366.4,442.586,433.9,2496.4
202206,41.674,12.969,855.0067,27144.36,441.268,443.6,2757.4
202206,120.916,12.6259,1022.308155,0.0,443.053,443.2,2399.5
202206,78.933,12.4872,1399.388515,0.0,438.593,445.7,2041.8
202206,248.172,12.6283,1463.838762,0.0,435.07,468.2,2006.8
202206,99.986,13.2361,905.297466,0.0,428.426,423.6,2456.5
202206,505.206,13.133,1138.730365,323286.66,441.295,428.2,2555.0
202206,120.421,13.5009,980.366036,33663.6,411.652,398.7,2144.2
202206,41.578,13.335,896.397509,40413.6,440.873,424.8,2224.4
202206,247.657,13.1514,1491.270037,0.0,418.174,446.8,1978.5
202206,53.692,12.1766,1200.304436,0.0,438.285,451.1,2026.5
202206,314.019,13.3605,1426.320952,0.0,434.391,467.4,2021.3
202206,122.341,13.0777,1311.805513,0.0,424.152,407.4,1830.0
202206,208.512,12.7668,1344.973631,0.0,432.099,428.6,1902.7
202206,77.259,14.0218,960.246606,0.0,432.023,410.0,2086.4
202206,229.917,12.2603,1139.494416,0.0,434.656,458.1,3003.7
202206,19.962,12.843,1645.248762,74382.6,424.327,416.4,1815.7
202206,121.332,13.3473,955.481389,0.0,431.609,406.4,2079.5
202206,168.739,12.0104,1346.557808,0.0,433.378,462.4,2049.4
202206,139.602,12.6651,1440.992642,35892.0,432.152,430.8,1902.7
202206,170.05,13.1086,727.336345,127386.0,437.156,451.2,2011.3
202206,86.289,12.3578,1112.306706,29046.6,439.335,448.1,2409.2
202206,14.207,13.3817,535.558693,5443.2,419.701,419.7,2267.9
202206,73.802,13.0736,1028.881727,65872.8,437.278,447.5,1987.6
202206,171.759,13.0098,883.994569,0.0,443.133,456.8,2494.3
202206,105.969,12.4478,1068.469814,0.0,438.135,451.3,2044.2
202206,150.96,12.2497,1200.835786,0.0,434.173,467.4,2034.7
202206,81.785,12.4297,1217.210936,0.0,423.977,403.5,1904.7
202206,96.165,12.4073,1074.396972,0.0,424.066,413.1,1796.4
202206,44.672,14.4351,955.02158,28224.0,421.117,428.3,1945.1
202206,63.063,11.5556,921.042496,58215.84,418.798,437.4,1711.9
202206,28.607,11.8731,619.848105,38160.0,419.975,419.8,2024.9
202206,67.021,11.872,972.617602,70326.0,419.921,421.2,1995.8
202206,195.676,13.5297,1084.59987,177233.4,431.748,406.5,2112.6
202206,47.902,10.452,1027.382474,0.0,420.401,423.1,2123.1
202206,55.359,12.6674,1100.775341,0.0,412.629,410.1,2215.7
202206,151.865,12.2728,1785.351658,75600.18,441.827,499.7,1750.9
202206,122.39,11.432,1061.270446,89009.82,418.754,459.0,1649.3
202206,46.872,10.4546,855.859082,43454.4,419.13,444.1,1700.1
202206,212.471,10.5641,1397.745439,101227.32,429.588,466.7,1568.9
202206,46.737,11.1915,1055.639723,0.0,384.362,347.9,1808.7
202206,228.916,13.1313,1497.828072,112516.92,430.026,456.2,1656.0
202206,93.58,12.4496,1445.846015,94788.0,448.224,532.6,1926.8
202206,71.491,11.2108,793.233217,0.0,407.464,406.8,1591.8
202206,191.189,13.36,1454.470205,103524.48,429.539,454.4,1667.6
202206,51.052,13.2843,1452.006337,134708.7,435.925,488.0,1518.2
202206,217.686,12.0479,1606.398798,148177.8,429.12,467.0,1600.8
202206,35.97,11.118,979.157055,18931.8,424.172,411.4,1863.9
202206,196.144,13.2722,1847.073702,99226.8,429.556,455.2,1658.3
202206,133.888,12.3992,1335.822249,75337.2,430.124,448.9,1688.6
202206,89.835,12.9821,1066.221159,0.0,447.754,527.9,1966.4
202206,164.169,11.3328,1223.436565,0.0,433.513,455.9,2102.3
202206,167.906,12.9501,1369.354584,0.0,414.47,513.5,1718.6
202206,296.536,12.3735,1570.77572,0.0,441.469,494.9,1773.9
202206,236.346,12.1285,1405.793925,54559.5,421.275,411.2,1635.0
202206,134.138,12.938,1467.903528,0.0,414.18,515.1,1717.2
202206,29.873,12.0998,1278.218942,0.0,447.505,527.9,1975.2
202206,135.186,12.2488,1154.910836,0.0,421.42,412.6,1635.5
202206,146.302,11.7518,1229.880136,118441.8,420.527,426.9,1990.3
202206,227.316,10.8601,1388.289667,162641.4,422.005,435.3,1548.2
202206,134.411,11.7475,1503.912164,93999.0,422.005,435.3,1548.2
202206,0.0,13.420150826067003,1318.7037628891694,26712.0,410.673,360.7,1068.9
202206,25.887,12.5497,1259.261916,20551.44,439.23,415.8,2346.7
202206,32.415,10.507,1161.900234,0.0,446.403,518.1,2006.6
202206,80.324,11.482,1334.073145,0.0,446.957,521.2,1992.8
202206,122.604,12.073,1146.665749,0.0,406.294,425.1,1551.2
202206,346.109,11.6689,1533.189822,0.0,441.175,501.5,1771.1
202206,492.731,12.0262,1559.811643,0.0,448.106,527.5,1967.1
202206,85.381,12.891,1547.798424,45612.0,446.675,538.7,1916.4
202206,25.661,11.2609,1192.138508,0.0,447.189,522.6,1994.1
202206,150.109,12.6628,1211.274935,0.0,422.289,413.9,1639.5
202206,178.283,12.7842,1302.244419,51219.6,423.914,417.2,1860.2
202206,0.0,13.420150826067003,1318.7037628891694,26583.9,436.291,461.9,1331.0
202206,152.581,13.2321,1209.843482,0.0,422.084,414.3,1638.8
202206,77.275,12.511,1202.042202,0.0,406.168,426.4,1554.9
202206,26.041,12.0205,932.939891,0.0,420.37,426.1,2006.7
202206,24.82,12.3034,917.113004,0.0,378.223,359.6,1298.4
202206,15.323,12.1342,696.7756,0.0,378.223,359.6,1298.4
202206,24.989,12.9105,1351.258528,21696.9,420.265,426.6,2001.9
202206,48.086,12.0119,1300.290322,17837.4,421.99,414.3,1642.6
202206,83.83,13.1682,1418.184622,66398.52,447.007,523.5,1998.9
202206,213.436,12.4204,1057.996892,0.0,431.434,430.8,1963.1
202206,113.295,11.678,1378.98989,0.0,421.7,412.4,1649.4
202206,25.032,12.0922,721.078112,0.0,378.304,354.5,1309.4
202206,116.053,13.5335,1550.92412,87678.0,447.498,529.3,1980.0
202206,131.687,12.4549,1192.082432,0.0,422.393,418.4,1644.3
202206,152.556,12.041,1565.603593,102479.34,443.71,542.1,1789.3
202206,165.597,12.2422,1628.701166,0.0,423.956,418.2,1841.1
202206,196.928,12.4052,1260.345156,0.0,404.791,426.4,1548.2
202206,463.352,12.3527,1557.44855,0.0,446.419,512.7,2249.8
202206,58.667,12.6719,1193.729114,31464.0,419.129,427.7,1533.7
202206,15.562,12.28,651.030783,0.0,420.564,430.2,1584.1
202206,94.809,11.3431,1367.507334,0.0,445.006,520.0,2035.8
202206,198.546,11.8765,875.561847,0.0,420.799,413.9,1662.3
202206,47.191,12.203,647.323746,0.0,438.535,507.3,1757.0
202206,192.033,12.292,1516.348937,0.0,428.955,441.4,1751.3
202206,27.465,12.042,1271.422047,0.0,443.919,541.5,1838.1
202206,38.084,12.9775,1405.144532,18813.6,428.638,443.9,1745.7
202206,63.925,12.0362,1383.151446,0.0,443.265,537.6,1857.8
202206,202.718,11.7301,1451.691792,0.0,428.735,439.4,1773.9
202206,26.042,12.142,854.446413,0.0,439.05,501.0,1788.6
202206,84.712,11.4528,1057.128077,0.0,445.16,538.7,1950.9
202206,59.832,11.6248,1414.121707,0.0,428.566,436.3,1777.1
202206,60.362,12.1293,1452.534678,0.0,423.431,415.4,1903.6
202206,141.011,11.9087,1078.384793,7362.36,418.08,461.9,1686.3
202206,181.618,12.0521,1410.918741,0.0,445.187,521.5,2042.0
202206,114.172,12.3685,946.481009,0.0,419.92,429.9,2015.9
202206,319.878,12.53,1671.892981,164367.6,420.567,421.2,1642.4
202206,174.499,12.1225,1346.550694,0.0,427.162,464.3,1644.0
202206,59.929,11.251,1390.084192,0.0,430.488,431.7,2039.5
202206,165.091,12.5858,1325.80281,0.0,428.628,439.1,1777.5
202206,84.804,12.4673,1185.036031,0.0,428.184,436.6,1770.6
202206,159.4,11.9858,1669.747294,0.0,423.457,420.0,1860.2
202206,240.363,12.3473,1422.618966,0.0,428.346,448.9,1743.5
202206,120.847,12.8113,1392.714264,63299.63,446.32,532.6,2005.9
202206,53.144,13.4938,1040.135061,41955.18,429.842,429.0,2004.7
202206,63.204,12.613,1106.208226,0.0,421.479,420.4,1653.0
202206,73.638,12.813,1160.449839,0.0,420.718,426.0,1632.5
202206,35.678,12.0483,772.821445,0.0,444.281,543.4,1895.4
202206,11.353,11.557,1100.666666,0.0,444.734,544.0,1909.2
202206,136.817,12.1951,1804.477575,0.0,445.265,508.4,2286.2
202206,227.991,11.9347,1365.106481,0.0,420.906,414.3,1675.7
202206,93.371,12.4364,1378.123908,0.0,420.16,411.2,1688.9
202206,68.63,11.873,1244.918737,39459.18,445.221,538.5,1960.6
202206,58.662,11.804,1229.00566,53729.1,426.602,421.0,2587.5
202206,26.589,12.228,962.404396,0.0,419.475,431.3,1565.4
202206,161.071,12.6176,1513.676701,125348.4,420.099,426.0,1612.1
202206,85.078,12.6988,1446.997214,37035.9,445.961,541.5,1963.9
202206,221.332,12.5659,1301.167445,0.0,420.395,409.4,1702.0
202206,61.642,12.484,1266.74677,0.0,421.467,418.4,1682.4
202206,137.7,11.9427,1258.654935,0.0,420.974,413.9,1688.1
202206,149.186,12.8394,1371.688119,0.0,420.544,412.6,1694.5
202206,416.186,11.8878,1474.233636,0.0,446.817,527.5,2034.3
202206,30.243,12.656,1814.738802,11260.8,427.789,462.5,1593.9
202206,397.459,12.7605,1460.008146,0.0,420.331,411.2,1701.9
202206,68.976,12.297,1645.786865,0.0,420.796,412.4,1695.5
202206,200.453,13.6693,1460.478809,108000.0,420.73,430.2,1614.0
202207,0.0,13.420150826067003,1318.7037628891694,38907.54,417.496,459.7,1550.1
202207,129.509,14.4378,1193.730966,110923.2,423.034,407.4,1947.0
202207,213.161,13.0419,1755.008762,0.0,421.589,420.2,1665.8
202207,87.403,12.9036,1463.869845,0.0,420.759,412.6,1703.9
202207,78.26,14.013,1612.57413,0.0,421.169,414.5,1680.8
202207,74.148,13.272,1380.472082,0.0,419.593,427.4,1546.9
202207,173.909,12.0614,1216.60413,0.0,421.838,416.4,1679.2
202207,69.63,12.0794,962.568097,0.0,421.564,418.2,1678.2
202207,140.315,13.751,1155.727862,0.0,430.527,406.4,2200.8
202207,146.78,13.1282,1403.60752,0.0,421.397,417.1,1690.8
202207,104.622,11.6912,1370.361237,0.0,443.832,540.3,1876.1
202207,148.114,11.9172,1242.345563,0.0,404.979,420.8,1605.6
202207,349.776,13.4054,1600.18763,88650.0,420.661,426.2,1637.5
202207,151.401,13.2837,1459.022873,0.0,420.887,414.5,1688.2
202207,149.895,13.1265,1425.567359,0.0,404.907,422.8,1605.5
202207,542.962,12.9879,1592.915048,0.0,430.453,411.7,2365.8
202207,74.792,13.217,1503.502041,0.0,429.246,441.4,1798.8
202207,63.566,12.6301,1327.97368,0.0,428.84,458.1,1745.5
202207,109.404,12.6377,1353.971465,0.0,430.391,409.8,2370.5
202207,228.413,13.1953,1433.719403,54868.44,405.552,400.7,1675.9
202207,301.658,13.8524,1603.152497,48582.0,420.464,426.3,1622.9
202207,76.053,12.818,1286.309843,0.0,404.375,426.4,1590.7
202207,21.734,13.5905,808.32396,0.0,405.754,396.7,1753.8
202207,103.107,13.259,1636.822509,0.0,428.826,458.1,1750.2
202207,325.614,12.4442,1545.599426,0.0,445.114,520.0,2097.6
202207,100.481,13.8201,1558.461493,16848.0,420.578,426.3,1627.6
202207,28.701,13.725,805.831373,14967.0,430.64,419.4,2495.2
202207,134.585,12.6276,1491.058515,0.0,428.864,439.4,1825.4
202207,108.769,12.6197,1495.666949,0.0,437.155,481.5,1838.3
202207,57.79,12.635,1470.523605,0.0,436.68,482.4,1821.6
202207,225.38,13.2404,1301.530026,0.0,429.939,409.4,2387.8
202207,147.809,15.0,1300.809132,56156.4,428.201,467.1,1690.7
202207,50.672,12.281,1749.217706,0.0,437.032,481.0,1833.4
202207,47.041,13.192,1700.918855,0.0,437.434,484.1,1840.6
202207,28.553,12.4297,1372.07618,0.0,437.434,484.1,1840.6
202207,411.668,13.558,1530.423418,0.0,440.446,502.5,1845.7
202207,60.214,14.3162,1130.690784,31388.94,406.94,399.4,1898.0
202207,91.126,13.7185,1224.050852,44764.92,447.601,488.0,1771.4
202207,95.503,13.1459,1372.701756,0.0,429.014,436.6,1826.5
202207,395.452,13.6334,1624.340035,0.0,429.054,465.8,1752.3
202207,106.868,13.078,1367.381235,0.0,440.043,507.3,1834.7
202207,65.438,13.9793,1318.024517,0.0,430.638,409.8,2391.6
202207,119.275,12.9223,1631.666383,148255.2,420.151,431.2,1633.6
202207,141.985,13.8178,845.873612,87704.4,445.475,432.9,2520.0
202207,81.099,13.127,1227.020854,0.0,419.631,431.3,1609.5
202207,172.602,12.4605,1642.101584,300041.82,441.768,479.8,1681.0
202207,178.173,13.7394,1469.482961,0.0,420.171,412.6,1736.8
202207,282.159,13.1944,1703.010513,0.0,446.109,527.9,2106.4
202207,259.025,13.7254,1372.495123,0.0,445.091,521.5,2121.8
202207,139.426,13.646,1492.796364,0.0,445.091,521.5,2121.8
202207,19.665,12.6867,1064.044579,0.0,436.166,482.5,1830.0
202207,162.246,14.2339,1659.228688,0.0,427.671,467.0,1723.4
202207,179.579,15.6862,1061.873971,0.0,422.806,414.4,1926.4
202207,174.678,13.1119,1635.277172,0.0,440.491,502.4,1881.6
202207,165.364,13.0789,1827.918543,0.0,440.743,501.5,1888.0
202207,303.662,13.8057,1206.131542,0.0,420.364,428.2,1674.5
202207,51.157,16.0878,1433.530943,120121.98,430.547,432.4,2056.8
202207,207.318,14.0425,1427.028109,69277.86,447.805,486.6,1802.7
202207,4.394,12.43,1277.740777,0.0,447.805,486.6,1802.7
202207,90.129,14.5681,1039.971626,0.0,422.885,417.2,1926.9
202207,271.053,13.1883,1529.998139,0.0,427.76,465.7,1742.8
202207,153.195,10.7405,1341.900303,181513.2,422.346,417.2,1960.3
202207,133.9,10.7266,985.737544,98275.44,419.414,420.0,2303.6
202207,82.928,11.3196,1694.918709,41994.0,443.452,540.3,1934.2
202207,47.279,10.3617,645.625189,45167.4,420.563,433.9,2081.8
202207,155.166,11.3191,1487.333712,53425.8,442.534,537.1,1890.7
202207,1.113,14.39,848.621081,0.0,425.413,417.2,2491.5
202207,30.459,9.613,978.863939,36691.2,417.108,463.5,1613.4
202207,41.037,11.865,1340.444005,24476.4,419.065,429.2,1589.2
202207,155.756,11.21,1604.06098,67852.8,443.914,543.0,1937.1
202207,362.092,11.5354,1445.577072,198421.86,442.806,537.1,1898.0
202207,0.154,16.017,1666.157175,0.0,419.988,412.6,1753.5
202207,324.402,12.0966,1245.187938,416281.68,420.0,436.2,2079.1
202207,122.765,12.071,1377.847952,56929.98,417.452,473.2,1684.3
202207,138.951,11.0066,1564.348305,76889.7,418.431,425.7,1573.1
202207,225.522,11.6478,1454.485451,164134.8,443.56,543.4,1935.8
202207,213.627,11.5805,1127.427503,322466.4,419.757,426.9,2115.0
202207,41.551,13.81,1318.651621,0.0,417.726,422.7,1556.5
202207,95.915,10.8766,1496.402833,76968.9,416.343,465.7,1639.2
202207,87.486,13.92,1532.175994,29683.2,437.789,464.3,1949.4
202207,89.323,11.37,1290.179483,58793.46,417.363,473.2,1688.5
202207,57.385,9.9613,1222.155124,62993.4,418.758,429.1,1591.7
202207,444.428,11.1397,1664.867673,109436.16,416.643,459.7,1610.9
202207,266.539,11.6308,1829.696085,147532.26,443.398,534.0,1879.7
202207,126.654,11.1037,1293.765183,94842.0,445.476,508.5,2442.7
202207,29.774,11.7646,1382.44696,31051.8,416.255,465.7,1643.4
202207,218.7,11.7048,1421.101832,62186.4,416.622,461.6,1629.5
202207,92.504,13.76,1723.570056,18072.0,437.84,463.1,1959.3
202207,247.412,11.0556,1102.688565,364577.16,419.427,433.4,2076.2
202207,18.887,10.186,1316.083664,13654.8,416.49,468.1,1660.0
202207,32.544,11.7221,1306.321992,26238.84,416.826,472.2,1676.0
202207,15.621,10.547,1335.319539,3953.4,418.93,429.1,1597.0
202207,156.285,11.3399,788.721893,144673.2,417.358,470.0,1698.3
202207,189.13,12.5461,1587.014563,56630.64,417.288,463.5,1628.6
202207,115.453,14.59,1334.940643,50598.0,437.84,464.3,1959.7
202207,98.4,11.8747,1364.708107,116166.06,420.174,435.2,2061.8
202207,92.689,10.7002,1520.659524,48596.52,417.674,418.2,1559.7
202207,391.918,11.8237,1485.841705,189034.98,442.259,529.7,1896.3
202207,539.311,11.3868,1338.262309,211514.4,442.949,531.0,1883.2
202207,202.532,11.3519,1419.502304,202582.8,445.933,490.4,2617.3
202207,45.944,12.606,1544.490655,21312.0,442.108,530.2,1901.0
202207,18.937,9.91,864.424035,38112.24,415.325,465.8,1659.3
202207,248.962,11.4268,1362.698006,88624.5,415.973,469.9,1677.1
202207,308.005,11.2655,1515.753849,65386.32,401.401,429.8,1566.1
202207,104.572,11.8387,1426.517833,48083.4,416.137,469.3,1673.1
202207,57.585,11.2872,1043.465146,47133.78,416.491,465.2,1639.3
202207,91.488,10.712,1372.628305,34254.0,401.545,429.7,1562.6
202207,29.627,10.79,1072.557219,13739.4,417.085,460.0,1801.7
202207,73.992,10.2069,864.886763,61156.8,415.881,465.7,1662.4
202207,49.513,11.4488,1264.90473,26874.0,416.675,470.5,1715.4
202207,226.998,10.2166,1559.034449,118147.38,441.123,524.6,1858.2
202207,16.55,12.3089,737.85574,0.0,418.406,420.8,2360.7
202207,17.953,10.2643,1265.503845,9043.2,415.901,468.1,1673.0
202207,75.197,11.9232,1344.30715,37755.66,441.717,530.2,1910.8
202207,126.389,11.4757,786.07085,91652.4,416.312,472.2,1694.6
202207,278.639,10.2934,1423.778302,634676.76,416.358,470.0,1714.5
